,Unnamed: 0.1,number_of_reviews,review_scores_cleanliness,availability_365,review_scores_location,review_scores_value,bathrooms_text,price,Unnamed: 0,host_acceptance_rate,host_identity_verified,property_type,host_response_time
3180,3180,20.2,4.71,34,4.96,4.83,2.0,1291.0,3181,0%,True,Entire rental unit,No information
3183,3183,20.2,4.89,58,4.98,4.92,2.0,1162.0,3184,98%,True,Entire rental unit,within an hour
3184,3184,48.0,4.79,0,4.94,4.66,1.0,749.0,3185,100%,True,Entire condo,within a few hours
3185,3185,14.0,4.83,0,4.83,4.83,1.0,250.0,3186,73%,True,Private room in rental unit,No information
3188,3188,11.0,4.64,87,4.73,4.64,1.0,261.0,3189,100%,True,Private room in home,within an hour
3189,3189,20.2,4.95,83,4.99,4.98,2.0,1062.7,3190,0%,True,Entire rental unit,No information
3190,3190,37.0,5.0,12,4.95,4.89,2.0,1500.0,3191,0%,True,Entire rental unit,No information
3193,3193,76.0,4.9,42,4.95,4.85,1.0,1500.0,3194,100%,True,Entire loft,within an hour
3210,3210,0.0,4.75,88,4.83,4.71,2.0,1062.7,3211,0%,False,Entire place,No information
3211,3211,3.0,5.0,89,5.0,5.0,1.0,450.0,3212,0%,True,Private room in rental unit,No information
3213,3213,16.0,4.5,83,4.75,4.63,1.0,266.0,3214,90%,True,Private room in rental unit,within an hour
3215,3215,17.0,4.82,1,4.94,4.82,1.0,900.0,3216,88%,True,Entire condo,within an hour
3217,3217,33.0,4.73,88,4.67,4.88,1.5,1085.0,3218,100%,True,Entire rental unit,within an hour
3220,3220,20.2,4.64,66,4.89,4.86,1.5,280.0,3221,99%,True,Private room in home,within an hour
3222,3222,0.0,4.75,0,4.83,4.71,2.0,450.0,3223,0%,False,Entire home,a few days or more
3238,3238,2.0,5.0,89,5.0,5.0,1.0,500.0,3239,96%,True,Private room in rental unit,within an hour
3242,3242,64.0,4.75,41,4.92,4.67,2.0,1600.0,3243,97%,True,Entire rental unit,within an hour
3253,3253,0.0,4.75,2,4.83,4.71,1.0,300.0,3254,75%,True,Private room in guest suite,No information
3261,3261,1.0,4.75,88,4.83,4.71,1.0,2000.0,3262,0%,True,Private room in home,No information
3265,3265,20.2,4.83,0,4.94,4.82,1.0,699.0,3266,99%,True,Entire rental unit,within an hour
3268,3268,36.0,5.0,80,5.0,4.94,1.0,550.0,3269,0%,False,Private room in condo,within an hour
3271,3271,2.0,4.8,0,4.9,4.8,1.0,1399.0,3272,98%,True,Entire loft,within an hour
3274,3274,20.2,4.99,57,4.91,4.91,2.0,2195.0,3275,0%,True,Entire rental unit,No information
3277,3277,24.0,4.91,58,4.91,4.83,2.0,1200.0,3278,0%,True,Entire rental unit,No information
3282,3282,20.2,4.94,75,4.98,4.85,1.0,550.0,3283,99%,True,Entire rental unit,within an hour
3297,3297,4.0,4.8,87,5.0,5.0,2.0,1450.0,3298,100%,True,Entire condo,No information
3305,3305,2.0,5.0,15,5.0,5.0,2.0,2000.0,3306,83%,True,Entire condo,within a few hours
3308,3308,9.0,4.78,72,4.89,4.89,1.0,950.0,3309,80%,True,Private room in rental unit,within an hour
3316,3316,16.0,5.0,73,5.0,5.0,1.0,375.0,3317,75%,True,Private room in rental unit,No information
3317,3317,33.0,4.97,83,4.88,4.97,1.0,425.0,3318,88%,True,Entire rental unit,within an hour
3325,3325,20.2,4.84,63,4.97,4.87,2.0,1062.7,3326,100%,True,Entire condo,within an hour
3337,3337,20.2,4.8,82,4.89,4.78,0.0,1062.7,3338,80%,True,Entire rental unit,No information
3338,3338,20.2,4.97,69,4.82,4.88,1.0,1219.0,3339,100%,True,Entire loft,within an hour
3339,3339,30.0,4.97,85,4.93,4.9,2.0,1350.0,3340,94%,True,Entire rental unit,within a few hours
3340,3340,14.0,4.93,21,4.93,5.0,1.0,285.0,3341,89%,True,Private room in guest suite,within a few hours
3342,3342,55.0,4.96,89,4.98,4.98,1.0,500.0,3343,0%,True,Private room in rental unit,No information
3346,3346,20.2,4.7,69,4.94,4.74,2.0,3019.0,3347,94%,True,Entire rental unit,within an hour
3350,3350,37.0,4.8,88,4.9,4.56,1.0,304.0,3351,100%,True,Private room in condo,No information
3351,3351,34.0,5.0,28,4.79,4.91,1.0,1779.0,3352,100%,True,Entire home,within an hour
3355,3355,20.2,4.86,18,4.96,4.58,1.0,899.0,3356,100%,True,Entire rental unit,within an hour
3359,3359,20.2,4.46,86,4.88,4.39,1.0,765.0,3360,98%,True,Private room,within an hour
3362,3362,82.0,4.93,83,4.87,4.83,1.0,800.0,3363,99%,True,Entire condo,within an hour
3365,3365,2.0,5.0,90,5.0,5.0,1.0,950.0,3366,0%,False,Private room in rental unit,No information
3368,3368,20.2,4.8,39,4.97,4.86,1.0,713.0,3369,99%,True,Private room in home,within an hour
3370,3370,20.2,4.8,31,4.99,4.87,1.0,894.0,3371,98%,True,Entire rental unit,within an hour
3372,3372,20.2,4.8,90,4.9,4.47,1.0,822.0,3373,98%,True,Private room,within an hour
3374,3374,20.2,4.84,55,4.93,4.93,1.0,1204.0,3375,99%,True,Entire rental unit,within an hour
3379,3379,32.0,4.63,0,4.94,4.69,1.0,545.0,3380,100%,True,Entire hostel,a few days or more
3380,3380,4.0,4.8,86,4.9,5.0,1.0,500.0,3381,25%,True,Private room in home,within an hour
3384,3384,6.0,4.8,87,4.83,4.8,3.5,2500.0,3385,0%,True,Entire rental unit,within a few hours
3386,3386,31.0,4.9,72,4.97,4.87,1.0,450.0,3387,100%,False,Private room in rental unit,No information
3388,3388,28.0,4.68,75,5.0,4.82,1.0,800.0,3389,100%,True,Entire guest suite,within a few hours
3393,3393,102.0,5.0,46,4.99,4.94,1.0,895.0,3394,99%,True,Entire guest suite,within an hour
3395,3395,4.0,4.75,94,5.0,5.0,1.0,650.0,3396,100%,True,Private room in rental unit,within an hour
3402,3402,20.2,4.65,0,4.96,4.77,1.0,423.0,3403,100%,True,Private room in rental unit,within an hour
3407,3407,81.0,4.62,33,4.97,4.72,1.0,1316.0,3408,99%,True,Entire loft,within an hour
3410,3410,0.0,4.75,83,4.83,4.71,1.0,300.0,3411,0%,False,Private room in home,No information
3418,3418,20.2,4.82,47,4.79,4.8,1.0,543.0,3419,100%,True,Entire guest suite,within an hour
3422,3422,36.0,4.97,82,4.81,5.0,1.0,1001.0,3423,100%,True,Entire rental unit,within an hour
3424,3424,11.0,5.0,0,5.0,4.82,1.0,440.0,3425,95%,True,Private room in rental unit,within a few hours
3426,3426,1.0,5.0,89,5.0,5.0,2.0,1062.7,3427,0%,True,Room in serviced apartment,No information
3430,3430,45.0,4.84,88,4.98,4.69,2.0,2057.0,3431,75%,True,Entire rental unit,within an hour
3434,3434,20.2,4.87,12,4.97,4.79,1.0,800.0,3435,88%,True,Entire rental unit,within a few hours
3441,3441,18.0,4.94,31,4.94,4.88,3.5,1062.7,3442,100%,True,Entire townhouse,within an hour
3442,3442,0.0,4.75,89,4.83,4.71,1.0,320.0,3443,100%,False,Private room in loft,a few days or more
3443,3443,59.0,4.92,86,4.86,4.86,1.0,600.0,3444,0%,True,Entire rental unit,a few days or more
3446,3446,3.0,5.0,32,5.0,5.0,1.0,414.0,3447,90%,True,Private room in rental unit,within an hour
3450,3450,101.0,4.71,0,4.95,4.82,1.0,500.0,3451,100%,True,Private room in guesthouse,within a few hours
3453,3453,20.2,5.0,0,4.89,4.96,1.5,512.0,3454,0%,False,Private room in hostel,within a day
3455,3455,85.0,4.86,24,4.95,4.87,1.0,375.0,3456,83%,True,Private room,within an hour
3458,3458,20.2,4.82,81,4.85,4.72,1.0,359.0,3459,100%,True,Entire guest suite,within an hour
3459,3459,20.2,4.78,74,4.97,4.76,1.0,223.0,3460,100%,True,Private room in condo,within an hour
3464,3464,20.2,4.68,0,4.92,4.61,1.0,426.0,3465,100%,True,Private room in rental unit,within an hour
3471,3471,20.2,4.85,80,4.97,4.87,2.5,1686.0,3472,97%,True,Entire rental unit,within an hour
3474,3474,20.2,4.87,69,4.61,4.78,2.0,804.0,3475,100%,True,Entire condo,within an hour
3475,3475,27.0,4.7,0,4.85,4.85,1.0,1543.0,3476,0%,True,Entire loft,No information
3477,3477,91.0,4.8,78,4.73,4.8,1.0,299.0,3478,99%,True,Entire loft,within an hour
3482,3482,20.2,4.79,6,4.95,4.76,1.0,471.0,3483,100%,True,Private room in rental unit,within an hour
3484,3484,0.0,4.75,0,4.83,4.71,1.0,1500.0,3485,0%,False,Private room in home,a few days or more
3493,3493,55.0,4.55,33,4.96,4.76,1.0,370.0,3494,100%,True,Private room in home,within an hour
3495,3495,20.0,4.85,0,4.9,4.65,1.0,1700.0,3496,75%,True,Entire serviced apartment,within a day
3498,3498,49.0,5.0,10,4.82,4.92,2.0,280.0,3499,100%,True,Private room in home,within an hour
3503,3503,0.0,4.75,90,4.83,4.71,1.0,400.0,3504,33%,True,Entire hostel,No information
3522,3522,1.0,4.75,0,4.83,4.71,1.0,817.0,3523,0%,False,Entire rental unit,No information
3523,3523,71.0,4.96,85,4.97,4.93,2.0,1103.0,3524,93%,True,Entire rental unit,within an hour
3525,3525,20.2,4.86,71,4.96,4.87,1.0,526.0,3526,100%,True,Private room in condo,within an hour
3534,3534,96.0,4.98,67,4.9,4.93,1.0,1150.0,3535,91%,True,Entire serviced apartment,within an hour
3539,3539,11.0,4.5,28,4.6,4.5,1.0,600.0,3540,50%,True,Private room in rental unit,No information
3540,3540,38.0,4.95,89,4.89,4.79,1.0,846.0,3541,99%,True,Entire rental unit,within an hour
3542,3542,0.0,4.75,9,4.83,4.71,1.0,1463.0,3543,0%,True,Entire rental unit,within an hour
3544,3544,11.0,5.0,0,4.73,4.73,1.0,205.0,3545,0%,True,Private room in rental unit,No information
3546,3546,13.0,4.8,32,4.92,4.46,1.0,277.0,3547,99%,True,Private room in rental unit,within an hour
3548,3548,10.0,4.89,0,4.89,4.56,1.0,999.0,3549,0%,False,Entire rental unit,No information
3550,3550,99.0,4.63,85,4.95,4.64,1.0,331.0,3551,100%,True,Private room in condo,within an hour
3555,3555,20.2,4.91,96,5.0,4.9,1.0,1555.0,3556,100%,True,Entire rental unit,within an hour
3557,3557,64.0,4.78,27,4.98,4.87,2.0,1445.0,3558,0%,True,Entire rental unit,within an hour
3558,3558,20.2,4.87,73,4.93,4.89,1.0,531.0,3559,99%,True,Entire home,within an hour
3560,3560,20.2,4.91,90,4.99,4.9,2.0,2354.0,3561,100%,True,Entire rental unit,within an hour
3564,3564,20.2,4.88,1,4.87,4.8,1.0,980.0,3565,98%,True,Entire rental unit,within an hour
3566,3566,20.2,4.73,70,4.94,4.8,2.0,1164.0,3567,94%,True,Entire rental unit,within an hour
3577,3577,32.0,4.87,89,4.84,4.94,2.0,1180.0,3578,100%,True,Entire condo,a few days or more
3578,3578,1.0,4.75,87,4.83,4.71,2.0,2500.0,3579,0%,False,Entire rental unit,No information
3588,3588,5.0,4.5,88,5.0,4.5,1.0,300.0,3589,100%,True,Private room in rental unit,within a day
3589,3589,1.0,5.0,89,5.0,5.0,1.0,495.0,3590,0%,True,Private room in rental unit,No information
3594,3594,98.0,4.77,56,4.92,4.82,1.0,400.0,3595,94%,True,Private room in rental unit,within a few hours
3595,3595,103.0,4.96,80,4.75,4.85,2.0,1463.0,3596,100%,True,Entire rental unit,within an hour
3600,3600,26.0,4.81,0,5.0,4.88,1.0,1800.0,3601,100%,True,Entire home,No information
3602,3602,2.0,5.0,0,5.0,5.0,2.5,750.0,3603,90%,True,Entire rental unit,within an hour
3603,3603,21.0,5.0,84,4.95,4.9,1.0,830.0,3604,93%,True,Private room in bed and breakfast,within a day
3606,3606,46.0,4.56,88,4.9,4.69,2.5,2957.0,3607,94%,True,Entire rental unit,within an hour
3612,3612,34.0,4.62,0,4.97,4.74,2.0,1543.0,3613,100%,True,Entire rental unit,within an hour
3613,3613,1.0,4.8,83,4.9,4.8,1.0,250.0,3614,33%,False,Private room in rental unit,a few days or more
3615,3615,25.0,4.88,90,4.96,4.8,1.5,910.0,3616,100%,True,Entire rental unit,No information
3626,3626,32.0,4.97,34,4.9,4.84,1.0,566.0,3627,100%,True,Entire rental unit,within an hour
3628,3628,72.0,4.79,87,4.9,4.89,1.0,400.0,3629,99%,True,Private room in rental unit,within an hour
3629,3629,12.0,4.8,87,4.58,4.8,1.0,750.0,3630,99%,True,Entire rental unit,within an hour
3631,3631,20.2,4.76,87,4.94,4.82,1.0,400.0,3632,99%,True,Private room in rental unit,within an hour
3634,3634,20.2,4.86,49,4.78,4.88,1.0,1481.0,3635,100%,True,Entire rental unit,within an hour
3638,3638,4.0,4.8,0,5.0,4.8,1.0,650.0,3639,0%,True,Entire rental unit,within a day
3639,3639,18.0,5.0,7,4.67,4.67,1.0,957.0,3640,82%,True,Entire rental unit,within an hour
3642,3642,3.0,5.0,0,5.0,5.0,1.0,479.0,3643,100%,True,Entire condo,within an hour
3643,3643,8.0,5.0,87,5.0,4.88,2.0,1200.0,3644,100%,True,Entire rental unit,within an hour
3646,3646,4.0,4.8,44,5.0,4.8,1.0,650.0,3647,99%,True,Private room in rental unit,within an hour
3647,3647,42.0,4.88,79,4.93,4.83,1.0,624.0,3648,92%,True,Entire rental unit,within an hour
3651,3651,47.0,4.94,0,4.91,4.94,1.0,389.0,3652,100%,True,Private room in home,No information
3653,3653,20.2,4.77,37,4.95,4.7,1.0,1430.0,3654,99%,True,Entire rental unit,within an hour
3654,3654,1.0,5.0,25,5.0,5.0,1.0,457.0,3655,0%,True,Private room in guest suite,No information
3657,3657,2.0,4.5,3,5.0,5.0,1.5,1062.7,3658,100%,True,Entire rental unit,within an hour
3664,3664,20.2,4.85,56,4.85,4.89,1.5,900.0,3665,95%,True,Entire rental unit,within an hour
3665,3665,7.0,5.0,27,4.86,5.0,2.0,1500.0,3666,100%,True,Entire serviced apartment,within an hour
3670,3670,16.0,4.75,88,4.9,4.5,1.0,210.0,3671,0%,False,Private room in rental unit,a few days or more
3673,3673,18.0,5.0,87,5.0,5.0,1.0,1019.0,3674,100%,True,Private room in condo,within an hour
3674,3674,7.0,4.86,23,5.0,5.0,2.0,1500.0,3675,100%,True,Entire condo,within an hour
3676,3676,11.0,5.0,88,4.82,5.0,1.5,750.0,3677,0%,True,Private room in townhouse,No information
3680,3680,18.0,4.72,88,4.83,4.83,1.5,800.0,3681,100%,True,Entire condo,within an hour
3683,3683,4.0,5.0,87,4.75,5.0,1.0,1947.0,3684,100%,True,Private room in condo,within an hour
3687,3687,20.2,4.81,80,4.95,4.88,1.5,1556.0,3688,98%,True,Entire loft,within an hour
3688,3688,19.0,4.95,91,5.0,4.95,2.0,1586.0,3689,100%,True,Entire loft,No information
3689,3689,17.0,4.8,0,4.76,4.59,1.0,1100.0,3690,0%,True,Entire loft,No information
3692,3692,16.0,4.75,0,4.75,4.88,1.0,430.0,3693,98%,True,Entire rental unit,within a few hours
3698,3698,28.0,5.0,0,5.0,4.93,1.0,1900.0,3699,0%,False,Private room in rental unit,No information
3705,3705,19.0,4.95,87,4.58,4.79,1.0,1500.0,3706,88%,False,Entire guest suite,within an hour
3709,3709,34.0,4.97,83,4.94,5.0,1.0,550.0,3710,75%,True,Private room in rental unit,No information
3710,3710,22.0,4.95,88,4.95,4.95,1.0,246.0,3711,100%,True,Private room in rental unit,within a few hours
3713,3713,61.0,4.85,90,4.74,4.84,1.0,1150.0,3714,100%,True,Entire rental unit,within a day
3715,3715,21.0,4.9,61,4.95,4.86,1.0,1200.0,3716,100%,True,Entire rental unit,within an hour
3722,3722,20.2,4.83,90,4.95,4.79,1.0,368.0,3723,50%,True,Private room in rental unit,within a day
3723,3723,29.0,4.9,89,4.93,4.83,1.0,643.0,3724,100%,True,Private room in rental unit,No information
3725,3725,3.0,5.0,18,4.67,5.0,1.0,550.0,3726,71%,True,Private room in condo,within an hour
3726,3726,53.0,4.94,0,4.83,4.83,1.0,350.0,3727,98%,True,Entire rental unit,within a few hours
3728,3728,9.0,4.78,89,5.0,5.0,2.5,1062.7,3729,75%,True,Entire rental unit,within a day
3729,3729,45.0,4.76,0,4.89,4.6,1.0,987.0,3730,0%,False,Entire rental unit,No information
3735,3735,13.0,4.92,0,5.0,5.0,1.0,1000.0,3736,100%,True,Entire rental unit,No information
3736,3736,20.2,4.69,0,4.92,4.6,1.0,424.0,3737,100%,True,Private room in rental unit,within an hour
3747,3747,19.0,4.94,88,4.94,4.89,1.0,1280.0,3748,93%,True,Entire rental unit,within an hour
3751,3751,5.0,5.0,17,5.0,5.0,1.0,599.0,3752,71%,True,Private room in condo,within an hour
3753,3753,46.0,4.89,3,4.93,4.98,1.0,850.0,3754,86%,True,Entire rental unit,within a few hours
3760,3760,31.0,4.94,32,5.0,5.0,1.5,1062.7,3761,89%,True,Entire rental unit,within an hour
3766,3766,20.2,4.78,25,4.9,4.84,2.5,2687.0,3767,98%,True,Entire home,within an hour
3768,3768,0.0,4.75,88,4.83,4.71,1.0,908.0,3769,100%,True,Private room in rental unit,No information
3770,3770,20.2,4.82,97,4.95,4.89,2.0,2460.0,3771,99%,True,Entire condo,within an hour
3777,3777,6.0,4.8,88,5.0,5.0,1.0,2500.0,3778,0%,True,Entire rental unit,No information
3780,3780,32.0,4.97,28,4.97,4.78,1.0,250.0,3781,100%,True,Private room in rental unit,within an hour
3783,3783,20.2,4.81,61,4.92,4.84,1.0,1271.0,3784,100%,True,Entire condo,within an hour
3789,3789,13.0,4.85,90,5.0,5.0,1.0,875.0,3790,0%,False,Private room in condo,a few days or more
3797,3797,0.0,4.75,83,4.83,4.71,1.0,600.0,3798,0%,False,Private room in guesthouse,No information
3799,3799,76.0,4.85,87,4.93,4.79,1.0,310.0,3800,75%,False,Private room in guest suite,within a few hours
3801,3801,28.0,4.78,87,4.93,4.63,1.0,583.0,3802,99%,True,Private room in rental unit,within an hour
3804,3804,20.2,4.9,93,4.97,4.9,2.0,2771.0,3805,99%,True,Entire loft,within an hour
3813,3813,0.0,4.75,0,4.83,4.71,1.0,750.0,3814,100%,True,Entire rental unit,within an hour
3819,3819,39.0,4.97,19,4.95,4.85,1.0,1001.0,3820,92%,True,Entire condo,within an hour
3822,3822,20.2,4.92,92,4.99,4.92,1.0,1755.0,3823,100%,True,Entire rental unit,within an hour
3826,3826,28.0,4.74,88,4.85,4.85,1.0,450.0,3827,0%,True,Private room in rental unit,No information
3827,3827,47.0,4.94,0,4.91,4.81,1.0,700.0,3828,99%,True,Entire rental unit,within an hour
3835,3835,35.0,4.8,0,5.0,4.77,2.0,1200.0,3836,83%,True,Entire rental unit,within an hour
3840,3840,23.0,4.83,0,4.83,4.83,1.0,350.0,3841,99%,True,Private room in rental unit,within an hour
3845,3845,1.0,4.8,90,4.9,4.8,1.0,550.0,3846,50%,False,Private room in home,No information
3849,3849,69.0,4.93,80,4.93,4.9,2.0,1200.0,3850,100%,True,Entire condo,within an hour
3856,3856,25.0,4.72,28,4.92,4.52,2.5,1359.0,3857,0%,True,Entire serviced apartment,within a day
3865,3865,20.2,4.87,0,4.99,4.95,1.0,350.0,3866,100%,True,Private room in rental unit,No information
3868,3868,30.0,5.0,88,5.0,4.93,1.0,450.0,3869,100%,True,Private room in rental unit,within an hour
3871,3871,27.0,4.52,21,4.67,4.52,1.0,650.0,3872,98%,True,Entire condo,within an hour
3873,3873,90.0,4.66,79,4.74,4.58,2.0,1100.0,3874,100%,True,Entire condo,within an hour
3888,3888,20.2,4.8,11,4.93,4.71,1.0,528.0,3889,99%,True,Private room in rental unit,within an hour
3890,3890,6.0,4.67,0,4.83,4.67,1.0,1800.0,3891,100%,True,Entire loft,No information
3896,3896,89.0,4.48,87,4.96,4.72,1.5,709.0,3897,98%,True,Entire rental unit,within an hour
3897,3897,16.0,4.81,23,5.0,4.94,2.0,3000.0,3898,50%,True,Entire rental unit,No information
3901,3901,36.0,4.63,2,4.66,4.71,1.0,350.0,3902,0%,True,Private room in rental unit,within a few hours
3903,3903,12.0,4.83,0,4.75,4.67,1.0,695.0,3904,100%,True,Private room in bed and breakfast,a few days or more
3906,3906,0.0,4.75,87,4.83,4.71,1.0,900.0,3907,100%,True,Private room in rental unit,No information
3919,3919,11.0,5.0,0,4.91,4.91,1.0,950.0,3920,100%,True,Entire rental unit,No information
3920,3920,15.0,4.67,87,4.93,4.93,1.5,550.0,3921,50%,False,Private room in villa,within an hour
3922,3922,7.0,5.0,0,5.0,5.0,1.0,490.0,3923,100%,True,Private room in home,No information
3926,3926,19.0,4.8,27,5.0,4.53,1.0,400.0,3927,100%,True,Private room in home,within an hour
3930,3930,0.0,4.75,90,4.83,4.71,1.0,300.0,3931,0%,False,Shared room in rental unit,a few days or more
3931,3931,20.2,4.98,0,4.99,4.94,2.0,2459.0,3932,100%,True,Entire rental unit,within an hour
3933,3933,3.0,5.0,2,5.0,5.0,1.0,550.0,3934,0%,True,Entire rental unit,No information
3942,3942,10.0,4.5,0,4.9,5.0,1.0,400.0,3943,0%,True,Private room in rental unit,No information
3949,3949,5.0,5.0,0,4.75,5.0,1.5,300.0,3950,0%,True,Private room in home,No information
3957,3957,34.0,4.71,55,4.94,4.79,2.0,936.0,3958,100%,True,Entire rental unit,within an hour
3965,3965,6.0,5.0,96,4.83,5.0,2.0,665.0,3966,100%,True,Entire rental unit,within a few hours
3966,3966,0.0,4.75,0,4.83,4.71,1.0,1434.0,3967,90%,True,Entire rental unit,within an hour
3975,3975,20.2,4.97,70,4.98,4.92,1.0,609.0,3976,100%,True,Private room in home,within an hour
3976,3976,2.0,5.0,48,5.0,5.0,1.0,500.0,3977,67%,True,Private room in home,within a few hours
3978,3978,9.0,5.0,0,5.0,5.0,1.0,210.0,3979,71%,True,Private room in home,within a day
3979,3979,36.0,4.97,88,4.72,5.0,1.0,200.0,3980,92%,True,Private room in bungalow,within an hour
3980,3980,7.0,4.86,87,4.86,4.43,1.0,420.0,3981,100%,True,Entire serviced apartment,within an hour
3981,3981,23.0,4.96,0,4.83,4.78,1.0,210.0,3982,71%,True,Private room in home,within a day
3982,3982,20.2,4.98,87,4.92,4.86,1.0,611.0,3983,98%,True,Private room in rental unit,within an hour
3984,3984,20.2,4.75,0,4.89,4.7,2.0,989.0,3985,100%,True,Entire rental unit,within an hour
3988,3988,75.0,4.73,43,4.96,4.77,1.0,1997.0,3989,97%,True,Entire rental unit,within an hour
3991,3991,65.0,4.92,79,4.89,4.97,1.0,490.0,3992,100%,True,Private room in condo,within an hour
3995,3995,7.0,5.0,88,4.86,5.0,1.5,392.0,3996,0%,False,Private room in home,within a day
4023,4023,86.0,4.72,68,4.95,4.67,1.0,814.0,4024,0%,True,Entire loft,No information
4026,4026,20.2,4.7,24,4.97,4.82,1.5,926.0,4027,99%,True,Entire rental unit,within an hour
4029,4029,7.0,4.86,69,5.0,5.0,1.0,290.0,4030,100%,True,Private room in rental unit,within an hour
4038,4038,64.0,4.64,99,4.89,4.64,1.0,413.0,4039,99%,True,Entire rental unit,within an hour
4041,4041,0.0,4.75,83,4.83,4.71,2.5,500.0,4042,67%,True,Private room in home,No information
4042,4042,60.0,4.61,0,4.59,4.64,1.0,255.0,4043,0%,True,Entire rental unit,a few days or more
4043,4043,12.0,4.92,0,4.83,4.83,1.0,410.0,4044,98%,True,Entire rental unit,within a few hours
4044,4044,71.0,4.92,39,4.69,4.85,1.0,768.0,4045,97%,True,Entire rental unit,within an hour
4049,4049,4.0,5.0,26,5.0,5.0,1.0,187.0,4050,67%,False,Private room in guesthouse,within a day
4050,4050,0.0,4.75,0,4.83,4.71,1.0,200.0,4051,0%,False,Private room in rental unit,No information
4051,4051,0.0,4.75,0,4.83,4.71,3.5,2723.0,4052,0%,False,Entire rental unit,No information
4054,4054,20.2,4.6,16,4.81,4.63,1.0,497.0,4055,98%,True,Entire rental unit,within an hour
4056,4056,0.0,4.75,88,4.83,4.71,2.0,400.0,4057,0%,False,Private room in rental unit,No information
4057,4057,1.0,4.75,89,4.83,4.71,1.0,370.0,4058,100%,True,Private room in rental unit,No information
4061,4061,10.0,4.9,56,4.8,4.9,2.0,1043.0,4062,97%,True,Entire condo,within an hour
4066,4066,1.0,4.75,83,4.83,4.71,1.0,450.0,4067,33%,False,Private room in condo,a few days or more
4081,4081,20.2,4.88,68,4.72,4.83,1.0,1311.0,4082,100%,True,Entire rental unit,within an hour
4082,4082,19.0,4.74,0,4.89,4.68,1.0,353.0,4083,100%,True,Private room in rental unit,within an hour
4088,4088,20.2,4.76,0,4.9,4.65,1.0,330.0,4089,91%,True,Private room in rental unit,within a few hours
4094,4094,20.2,4.77,48,4.85,4.77,1.0,749.0,4095,97%,True,Entire rental unit,within an hour
4095,4095,20.2,4.91,62,4.84,4.87,1.0,1753.0,4096,100%,True,Entire rental unit,within an hour
4099,4099,70.0,4.97,67,4.76,4.94,1.0,1003.0,4100,100%,True,Entire condo,within a few hours
4102,4102,0.0,4.75,83,4.83,4.71,1.0,450.0,4103,0%,False,Private room in loft,No information
4103,4103,14.0,4.93,87,4.71,5.0,1.0,350.0,4104,98%,True,Entire rental unit,within an hour
4105,4105,16.0,4.75,87,4.88,4.81,1.0,260.0,4106,100%,True,Private room in rental unit,within an hour
4122,4122,1.0,5.0,0,5.0,5.0,1.0,944.0,4123,0%,True,Entire rental unit,No information
4124,4124,20.2,4.95,10,4.9,4.93,1.0,917.0,4125,100%,True,Entire condo,within an hour
4125,4125,14.0,4.71,89,4.93,4.79,1.0,3037.0,4126,47%,True,Entire rental unit,within a day
4128,4128,46.0,4.74,86,4.83,4.89,1.0,273.0,4129,100%,True,Private room in rental unit,within an hour
4129,4129,89.0,4.99,0,4.89,4.92,1.0,693.0,4130,100%,True,Entire rental unit,within an hour
4132,4132,98.0,4.96,59,5.0,4.92,2.0,1586.0,4133,97%,True,Entire condo,within an hour
4134,4134,40.0,4.75,58,4.93,4.55,1.0,850.0,4135,50%,False,Entire rental unit,within a few hours
4135,4135,42.0,4.69,86,4.93,4.79,1.0,370.0,4136,0%,True,Private room in rental unit,No information
4136,4136,14.0,4.71,15,5.0,4.86,1.0,285.0,4137,100%,True,Private room in guesthouse,within an hour
4138,4138,50.0,4.65,87,4.94,4.8,3.5,1800.0,4139,95%,True,Entire rental unit,within an hour
4139,4139,37.0,5.0,0,4.86,4.94,2.0,1000.0,4140,0%,True,Entire rental unit,No information
4143,4143,20.2,4.92,72,5.0,4.85,2.0,2490.0,4144,100%,True,Entire rental unit,within an hour
4146,4146,4.0,4.75,86,5.0,5.0,1.0,791.0,4147,92%,True,Private room in rental unit,within an hour
4147,4147,20.0,4.55,87,5.0,4.75,1.0,300.0,4148,100%,True,Private room in rental unit,within a few hours
4151,4151,3.0,5.0,88,5.0,4.67,1.0,1500.0,4152,95%,True,Entire rental unit,within an hour
4154,4154,30.0,5.0,84,5.0,4.93,1.0,320.0,4155,83%,True,Private room in condo,within a few hours
4155,4155,29.0,4.45,89,4.97,4.55,1.0,600.0,4156,75%,True,Private room in rental unit,within an hour
4156,4156,99.0,4.93,79,5.0,4.91,3.5,3148.0,4157,97%,True,Entire rental unit,within an hour
4161,4161,20.2,4.76,64,4.72,4.77,1.0,638.0,4162,96%,True,Entire rental unit,within an hour
4162,4162,19.0,4.8,0,5.0,4.56,1.5,1197.0,4163,100%,True,Entire rental unit,within an hour
4163,4163,27.0,4.96,90,4.96,4.96,1.0,1062.7,4164,0%,True,Entire condo,No information
4172,4172,2.0,5.0,40,5.0,5.0,2.0,600.0,4173,0%,False,Entire rental unit,a few days or more
4173,4173,81.0,4.67,27,4.89,4.83,2.0,1425.0,4174,100%,True,Entire rental unit,within an hour
4177,4177,22.0,4.62,60,5.0,4.62,1.0,790.0,4178,85%,True,Private room in rental unit,within a few hours
4187,4187,10.0,5.0,0,5.0,4.9,1.0,850.0,4188,0%,True,Private room in rental unit,No information
