,Unnamed: 0.1,number_of_reviews,review_scores_cleanliness,availability_365,review_scores_location,review_scores_value,bathrooms_text,price,Unnamed: 0,host_acceptance_rate,host_identity_verified,property_type,host_response_time
1752,1752,76.0,4.97,0,4.87,4.92,2.0,1000.0,1753,86%,True,Entire rental unit,within an hour
1753,1753,20.2,4.54,143,4.82,4.76,2.5,2490.0,1754,97%,True,Entire rental unit,within an hour
1759,1759,59.0,4.91,180,4.98,4.86,2.5,2950.0,1760,0%,True,Entire rental unit,No information
1762,1762,4.0,5.0,302,5.0,5.0,2.0,2200.0,1763,86%,True,Entire rental unit,within a few hours
1771,1771,20.2,4.88,153,4.61,4.78,1.5,689.0,1772,99%,True,Entire serviced apartment,within an hour
1773,1773,20.2,4.81,158,4.97,4.77,1.5,700.0,1774,93%,True,Private room in rental unit,within an hour
1775,1775,63.0,4.92,319,4.98,4.78,2.0,1062.7,1776,97%,True,Entire rental unit,within an hour
1776,1776,20.2,4.72,335,4.96,4.81,2.0,979.0,1777,100%,True,Entire condo,within an hour
1779,1779,5.0,5.0,1,5.0,4.6,2.5,1062.7,1780,93%,True,Entire rental unit,within a few hours
1783,1783,76.0,4.87,349,4.97,4.74,2.0,1062.7,1784,99%,True,Entire rental unit,within an hour
1797,1797,20.2,4.89,260,4.87,4.9,2.5,1062.7,1798,98%,True,Entire townhouse,within an hour
1798,1798,19.0,4.72,87,4.78,4.78,2.0,750.0,1799,0%,True,Entire rental unit,within a few hours
1800,1800,4.0,5.0,88,5.0,5.0,1.5,1062.7,1801,0%,True,Room in boutique hotel,No information
1806,1806,35.0,4.77,207,5.0,4.91,2.5,1062.7,1807,97%,False,Entire rental unit,within an hour
1807,1807,5.0,5.0,365,5.0,4.4,1.5,1062.7,1808,66%,True,Entire rental unit,within a few hours
1810,1810,20.2,4.49,254,4.89,4.47,1.5,1490.0,1811,100%,True,Entire rental unit,within an hour
1815,1815,20.2,4.87,356,4.82,4.89,1.5,222.0,1816,99%,True,Private room in home,within an hour
1817,1817,54.0,4.93,9,5.0,4.93,2.0,1062.7,1818,96%,True,Entire serviced apartment,within an hour
1823,1823,20.2,4.98,227,4.98,4.93,2.0,1062.7,1824,100%,True,Entire rental unit,within an hour
1827,1827,27.0,4.67,364,4.96,4.59,2.0,1062.7,1828,0%,True,Entire rental unit,a few days or more
1833,1833,20.2,4.84,150,4.97,4.84,2.0,1329.0,1834,100%,True,Entire rental unit,within an hour
1835,1835,38.0,4.87,117,4.97,4.82,2.0,1671.0,1836,100%,True,Private room in rental unit,within an hour
1836,1836,51.0,4.8,363,4.69,4.57,1.5,650.0,1837,0%,True,Entire rental unit,No information
1837,1837,14.0,4.5,57,4.86,4.36,2.0,800.0,1838,85%,True,Entire rental unit,within an hour
1840,1840,20.2,4.89,291,4.98,4.93,3.0,2663.0,1841,100%,True,Entire rental unit,within an hour
1842,1842,0.0,4.75,364,4.83,4.71,1.5,350.0,1843,0%,True,Private room in rental unit,a few days or more
1845,1845,20.2,4.73,125,4.86,4.88,1.5,1450.0,1846,100%,True,Entire loft,within an hour
1855,1855,15.0,4.93,365,4.93,4.8,2.5,1062.7,1856,82%,True,Entire home,within a few hours
1858,1858,85.0,4.68,43,4.88,4.73,1.5,744.0,1859,100%,True,Entire rental unit,within an hour
1864,1864,14.0,4.69,112,4.77,4.69,1.5,1500.0,1865,67%,True,Entire rental unit,No information
1868,1868,20.2,4.87,331,4.99,4.91,2.5,1062.7,1869,100%,True,Entire home,within an hour
1870,1870,6.0,5.0,365,4.8,4.8,2.0,1000.0,1871,0%,True,Entire home,within a day
1872,1872,15.0,4.8,358,4.9,4.43,2.0,600.0,1873,67%,True,Entire rental unit,a few days or more
1874,1874,20.2,4.86,151,4.94,4.78,2.0,1446.0,1875,99%,True,Entire rental unit,within an hour
1876,1876,59.0,4.78,45,5.0,4.81,2.0,1062.7,1877,100%,True,Entire condo,within an hour
1878,1878,104.0,4.83,78,4.87,4.81,2.0,950.0,1879,100%,True,Entire rental unit,within an hour
1881,1881,8.0,5.0,0,4.86,4.86,2.0,880.0,1882,100%,True,Entire townhouse,No information
1889,1889,20.2,4.73,347,4.9,4.81,2.0,1455.0,1890,99%,True,Entire rental unit,within an hour
1890,1890,52.0,4.79,353,4.75,4.58,2.0,1271.0,1891,100%,True,Entire condo,within a few hours
1891,1891,2.0,5.0,268,5.0,5.0,2.0,1100.0,1892,0%,True,Entire rental unit,a few days or more
1893,1893,25.0,4.84,0,4.67,4.78,2.0,2810.0,1894,82%,True,Entire rental unit,within an hour
1894,1894,40.0,4.88,0,4.9,4.78,3.0,3086.0,1895,82%,True,Entire loft,within an hour
1895,1895,0.0,4.75,365,4.83,4.71,2.0,1062.7,1896,0%,False,Private room in rental unit,No information
1896,1896,14.0,4.58,339,4.92,4.83,2.5,914.0,1897,70%,True,Entire townhouse,within a few hours
1897,1897,20.2,4.8,1,4.97,4.78,1.5,2586.0,1898,100%,True,Entire rental unit,within a few hours
1899,1899,66.0,4.85,138,4.97,4.88,2.0,1801.0,1900,100%,True,Entire condo,within an hour
1904,1904,11.0,4.8,334,5.0,4.9,1.5,1097.0,1905,82%,True,Entire home,within a few hours
1905,1905,40.0,4.68,190,4.98,4.63,1.5,1100.0,1906,100%,True,Entire rental unit,within an hour
1907,1907,0.0,4.75,90,4.83,4.71,2.0,1062.7,1908,100%,True,Private room in home,within an hour
1910,1910,93.0,4.75,294,4.92,4.81,2.0,2500.0,1911,100%,True,Entire rental unit,within an hour
1911,1911,82.0,4.96,1,4.85,4.96,2.0,1200.0,1912,0%,True,Private room in rental unit,No information
1918,1918,4.0,5.0,89,4.75,4.75,1.5,700.0,1919,82%,True,Private room in loft,within a day
1919,1919,24.0,4.79,212,4.83,4.83,1.5,530.0,1920,98%,True,Private room in home,within an hour
1922,1922,18.0,4.89,340,5.0,5.0,1.5,2000.0,1923,100%,True,Entire condo,within an hour
1926,1926,25.0,4.96,2,5.0,4.92,1.5,1966.0,1927,100%,True,Entire rental unit,within an hour
1927,1927,2.0,4.5,179,5.0,5.0,2.0,1815.0,1928,94%,True,Entire rental unit,within an hour
1932,1932,66.0,4.86,314,4.83,4.8,1.5,1199.0,1933,100%,True,Entire rental unit,within an hour
1935,1935,20.2,4.98,288,4.97,4.9,2.0,2632.0,1936,100%,True,Entire rental unit,within an hour
1939,1939,43.0,4.64,352,4.76,4.67,2.0,998.0,1940,87%,True,Entire rental unit,within an hour
1940,1940,86.0,4.55,90,4.89,4.62,1.5,1000.0,1941,100%,True,Entire rental unit,within an hour
1946,1946,20.2,4.91,246,4.89,4.94,2.0,1362.0,1947,100%,True,Entire condo,within an hour
1953,1953,20.2,4.69,253,4.97,4.74,2.0,3043.0,1954,100%,True,Entire serviced apartment,within an hour
1954,1954,34.0,4.97,349,4.88,4.85,1.5,1062.7,1955,94%,True,Entire condo,within an hour
1958,1958,96.0,4.84,76,4.91,4.73,2.0,2000.0,1959,100%,True,Entire rental unit,within an hour
1961,1961,20.2,4.74,165,4.87,4.83,2.0,900.0,1962,99%,True,Entire serviced apartment,within an hour
1962,1962,20.2,4.98,84,4.97,4.94,1.5,539.0,1963,93%,True,Private room in guest suite,within an hour
1963,1963,62.0,4.94,222,4.9,4.82,1.5,1297.0,1964,0%,True,Entire rental unit,within a day
1967,1967,20.2,4.94,340,4.96,4.89,2.0,2360.0,1968,100%,True,Entire rental unit,within an hour
1970,1970,102.0,4.71,360,4.85,4.65,1.5,1062.7,1971,100%,True,Entire rental unit,within an hour
1974,1974,2.0,5.0,365,5.0,5.0,2.0,1062.7,1975,100%,True,Entire rental unit,No information
1976,1976,24.0,4.91,172,4.96,4.87,2.5,750.0,1977,43%,True,Entire rental unit,within a day
1980,1980,40.0,4.78,365,4.98,4.65,2.5,1062.7,1981,50%,True,Entire rental unit,No information
1982,1982,84.0,4.89,365,4.95,4.85,2.0,1062.7,1983,99%,True,Entire rental unit,within an hour
1983,1983,6.0,4.83,179,4.67,4.6,1.5,1500.0,1984,82%,True,Entire serviced apartment,within a day
1987,1987,36.0,5.0,307,4.91,4.94,2.0,1390.0,1988,100%,True,Entire rental unit,within a day
1989,1989,26.0,4.88,79,4.96,4.96,1.5,700.0,1990,100%,True,Private room in rental unit,No information
1995,1995,20.2,4.85,347,4.91,4.75,2.0,2832.0,1996,100%,True,Entire rental unit,within an hour
1996,1996,4.0,5.0,356,5.0,5.0,1.5,2500.0,1997,0%,True,Entire rental unit,a few days or more
2006,2006,20.2,4.99,343,4.9,4.95,1.5,500.0,2007,100%,True,Private room in home,within an hour
2007,2007,20.2,4.86,148,4.94,4.87,1.5,2360.0,2008,100%,False,Entire rental unit,within a few hours
2014,2014,10.0,4.9,144,5.0,4.9,2.5,2143.0,2015,88%,True,Entire serviced apartment,within an hour
2016,2016,45.0,4.87,352,5.0,4.8,2.0,1100.0,2017,91%,True,Entire rental unit,within an hour
2018,2018,67.0,4.85,0,5.0,4.95,2.5,400.0,2019,98%,True,Private room in serviced apartment,within an hour
2023,2023,12.0,4.83,247,5.0,5.0,2.0,1303.0,2024,100%,True,Entire rental unit,within an hour
2024,2024,20.2,4.74,84,4.92,4.85,2.0,1044.0,2025,99%,True,Entire rental unit,within an hour
2032,2032,17.0,4.82,28,5.0,4.94,1.5,991.0,2033,63%,True,Private room in home,within an hour
2036,2036,20.2,4.96,240,4.87,4.85,1.5,884.0,2037,100%,True,Entire rental unit,within an hour
2037,2037,20.2,4.92,1,4.97,4.96,1.5,1062.7,2038,99%,True,Entire rental unit,within an hour
2038,2038,35.0,4.84,248,4.97,4.75,1.5,1180.0,2039,100%,True,Entire rental unit,within an hour
2039,2039,20.2,4.82,51,4.91,4.81,2.0,1343.0,2040,99%,True,Entire rental unit,within an hour
2040,2040,102.0,4.75,137,4.61,4.86,1.5,640.0,2041,99%,True,Entire guest suite,within an hour
2042,2042,30.0,4.8,165,4.83,4.8,1.5,1054.0,2043,100%,True,Entire rental unit,within a few hours
2053,2053,0.0,4.75,83,4.83,4.71,1.5,732.0,2054,0%,True,Entire rental unit,a few days or more
2055,2055,0.0,4.75,365,4.83,4.71,1.5,1020.0,2056,0%,False,Entire home,No information
2056,2056,20.2,4.92,230,4.81,4.83,3.0,2487.0,2057,100%,True,Entire rental unit,within an hour
2059,2059,73.0,4.89,214,4.93,4.92,2.0,1180.0,2060,99%,True,Entire rental unit,within an hour
2060,2060,51.0,4.71,77,4.78,4.71,1.5,499.0,2061,97%,True,Private room in tiny home,within an hour
2061,2061,49.0,5.0,22,4.96,4.87,2.0,2000.0,2062,0%,True,Entire rental unit,within a day
2062,2062,20.2,4.92,63,4.97,4.93,2.0,1079.0,2063,97%,True,Entire rental unit,within a few hours
2075,2075,20.2,4.85,20,4.99,4.88,1.5,900.0,2076,100%,True,Entire loft,within an hour
2079,2079,88.0,4.78,1,4.97,4.83,2.5,1062.7,2080,99%,True,Entire condo,within a few hours
2082,2082,36.0,4.64,328,4.8,4.54,2.0,1100.0,2083,96%,True,Entire condo,within an hour
2086,2086,20.2,4.93,257,4.94,4.82,3.0,1452.0,2087,100%,True,Entire rental unit,within an hour
2088,2088,44.0,4.93,183,4.95,4.86,2.0,1600.0,2089,100%,True,Entire rental unit,within a day
2089,2089,20.2,4.94,132,4.87,4.83,2.0,1062.7,2090,99%,True,Entire rental unit,within an hour
2090,2090,20.2,4.92,187,4.84,4.78,2.0,1062.7,2091,99%,True,Entire rental unit,within an hour
2092,2092,4.0,5.0,87,5.0,5.0,1.5,658.0,2093,0%,True,Private room in home,a few days or more
2096,2096,59.0,4.88,173,4.95,4.95,3.0,2360.0,2097,93%,True,Entire rental unit,within an hour
2101,2101,56.0,4.82,226,4.92,4.82,2.0,1299.0,2102,100%,True,Entire rental unit,No information
2102,2102,20.0,4.95,336,4.95,4.85,3.0,300.0,2103,90%,True,Private room in home,within a few hours
2103,2103,17.0,4.88,257,5.0,4.81,3.0,250.0,2104,90%,True,Private room in home,within a few hours
2104,2104,25.0,4.88,54,4.88,4.88,1.5,2122.0,2105,97%,True,Entire serviced apartment,within an hour
2113,2113,4.0,5.0,55,5.0,5.0,3.5,1062.7,2114,0%,True,Entire rental unit,within a few hours
2118,2118,20.2,4.93,234,4.92,4.87,2.5,1789.0,2119,98%,True,Entire rental unit,within an hour
2120,2120,20.2,4.99,289,5.0,4.95,2.0,1014.0,2121,100%,True,Entire rental unit,within an hour
2126,2126,20.2,4.9,0,4.91,4.88,2.0,980.0,2127,100%,True,Entire rental unit,No information
2129,2129,3.0,5.0,37,5.0,5.0,2.5,1815.0,2130,50%,True,Entire serviced apartment,within a few hours
2130,2130,0.0,4.75,212,4.83,4.71,1.5,950.0,2131,100%,True,Entire condo,within an hour
2133,2133,26.0,4.69,332,4.96,4.76,1.5,860.0,2134,100%,True,Entire rental unit,No information
2142,2142,26.0,4.84,162,5.0,4.76,2.0,1750.0,2143,86%,True,Entire rental unit,within a few hours
2151,2151,16.0,4.88,364,4.94,4.75,2.0,2908.0,2152,88%,True,Entire rental unit,No information
2158,2158,20.2,4.97,58,4.94,4.86,2.5,2179.0,2159,100%,True,Entire home,No information
2159,2159,56.0,4.75,28,4.87,4.69,1.5,714.0,2160,63%,True,Private room in home,within an hour
2160,2160,8.0,4.63,316,5.0,4.75,1.5,731.0,2161,63%,True,Private room in condo,within an hour
2164,2164,14.0,4.85,294,4.85,4.77,1.5,1000.0,2165,71%,True,Entire rental unit,within an hour
2167,2167,20.2,4.92,298,4.94,4.88,2.0,1725.0,2168,93%,True,Entire rental unit,within an hour
2168,2168,0.0,4.75,357,4.83,4.71,2.0,3021.0,2169,100%,True,Entire rental unit,within a few hours
2169,2169,14.0,4.92,0,5.0,5.0,2.0,1343.0,2170,0%,False,Entire rental unit,No information
2170,2170,52.0,4.73,0,4.86,4.51,2.0,1725.0,2171,0%,False,Entire rental unit,No information
2174,2174,65.0,4.95,82,5.0,5.0,2.0,950.0,2175,87%,True,Entire home,within a few hours
2176,2176,19.0,4.78,89,5.0,4.94,1.5,2500.0,2177,50%,True,Entire rental unit,within a few hours
2181,2181,20.2,4.96,252,4.99,4.96,2.0,2194.0,2182,100%,True,Entire rental unit,within an hour
2182,2182,20.2,4.79,82,4.92,4.83,2.5,2137.0,2183,100%,True,Entire rental unit,within an hour
2191,2191,26.0,4.88,365,4.88,4.92,1.5,1062.7,2192,100%,False,Entire home,within a day
2193,2193,9.0,5.0,33,5.0,5.0,3.5,1062.7,2194,100%,True,Entire rental unit,within a few hours
2196,2196,20.2,4.99,340,4.94,4.91,1.5,2443.0,2197,100%,True,Entire condo,within an hour
2202,2202,0.0,4.75,365,4.83,4.71,1.5,1062.7,2203,66%,True,Room in serviced apartment,within a few hours
2203,2203,98.0,4.84,324,4.94,4.83,2.0,476.0,2204,100%,True,Entire rental unit,within an hour
2208,2208,101.0,4.98,335,4.97,4.95,1.5,786.0,2209,100%,True,Entire rental unit,within an hour
2221,2221,24.0,4.65,180,5.0,4.78,3.0,1815.0,2222,0%,True,Entire rental unit,No information
2223,2223,1.0,4.8,180,4.9,4.8,1.5,1062.7,2224,100%,False,Private room in rental unit,No information
2229,2229,1.0,4.75,150,4.83,4.71,2.0,1200.0,2230,94%,True,Entire rental unit,within a day
2234,2234,2.0,4.8,27,5.0,5.0,2.0,757.0,2235,67%,True,Entire condo,within a day
2242,2242,20.2,4.87,283,4.99,4.88,2.0,2986.0,2243,98%,True,Entire rental unit,within an hour
2245,2245,50.0,4.86,274,4.92,4.71,2.5,1062.7,2246,100%,True,Entire rental unit,within an hour
2246,2246,72.0,4.93,306,4.93,4.77,2.0,1300.0,2247,100%,True,Entire rental unit,within a day
2247,2247,20.2,4.82,67,4.97,4.8,1.5,951.0,2248,100%,True,Entire rental unit,within an hour
2264,2264,96.0,4.94,354,4.84,4.88,2.0,723.0,2265,100%,True,Entire rental unit,within an hour
2269,2269,2.0,4.8,87,5.0,4.8,1.5,2179.0,2270,0%,False,Entire rental unit,No information
2270,2270,15.0,4.71,340,4.93,4.86,2.5,1062.7,2271,100%,True,Entire home,within an hour
2274,2274,45.0,4.78,0,5.0,4.96,1.5,1500.0,2275,0%,True,Private room in rental unit,No information
2275,2275,3.0,5.0,51,5.0,5.0,1.5,1150.0,2276,0%,True,Entire rental unit,a few days or more
2290,2290,20.2,4.95,222,4.91,4.85,3.0,3070.0,2291,98%,True,Entire condo,within an hour
2291,2291,20.2,4.96,297,4.83,4.84,2.5,2134.0,2292,100%,True,Entire rental unit,within an hour
2293,2293,93.0,4.82,339,4.88,4.64,2.0,1062.7,2294,100%,True,Entire home,within an hour
2298,2298,92.0,4.92,87,4.85,4.91,2.0,1097.0,2299,100%,True,Entire rental unit,within an hour
2299,2299,60.0,4.63,0,4.98,4.79,3.0,2100.0,2300,0%,True,Entire rental unit,No information
2304,2304,32.0,4.94,210,4.81,4.97,2.5,3000.0,2305,100%,True,Entire rental unit,within an hour
2308,2308,20.2,4.52,157,4.98,4.71,2.0,2674.0,2309,100%,False,Entire rental unit,within an hour
2310,2310,20.2,4.6,278,4.97,4.76,3.0,1062.7,2311,100%,True,Entire condo,within an hour
2315,2315,20.2,4.75,271,4.96,4.79,3.0,3056.0,2316,100%,True,Entire rental unit,within an hour
2318,2318,95.0,4.8,347,4.93,4.72,2.0,2470.0,2319,100%,True,Entire rental unit,within an hour
2322,2322,100.0,4.83,365,4.95,4.85,2.0,1062.7,2323,99%,True,Entire rental unit,within an hour
2324,2324,69.0,4.59,86,4.96,4.68,1.5,1227.0,2325,100%,True,Entire rental unit,within an hour
2328,2328,30.0,4.87,56,4.97,4.9,2.0,1062.7,2329,0%,True,Entire rental unit,within an hour
2333,2333,69.0,4.81,351,4.85,4.77,2.0,1100.0,2334,97%,True,Entire condo,within an hour
2342,2342,2.0,4.8,334,4.9,4.8,2.0,1062.7,2343,100%,True,Entire rental unit,within an hour
2349,2349,17.0,5.0,270,5.0,4.94,1.5,732.0,2350,0%,True,Private room in rental unit,within an hour
2359,2359,20.2,4.97,165,4.98,4.91,1.5,1144.0,2360,100%,True,Entire rental unit,within an hour
2366,2366,19.0,4.89,302,4.74,4.68,1.5,956.0,2367,100%,True,Entire rental unit,within an hour
2370,2370,20.2,4.88,148,4.98,4.9,2.0,1800.0,2371,91%,True,Entire rental unit,No information
2371,2371,37.0,4.81,32,5.0,4.68,2.0,1880.0,2372,84%,True,Entire rental unit,within an hour
2375,2375,24.0,5.0,274,5.0,4.96,2.5,2500.0,2376,57%,True,Entire rental unit,within a day
2376,2376,67.0,4.9,364,4.85,4.79,1.5,2600.0,2377,0%,False,Entire rental unit,No information
2386,2386,58.0,4.95,365,4.86,4.81,2.0,1181.0,2387,100%,True,Entire rental unit,within an hour
2388,2388,82.0,4.75,350,4.91,4.75,3.0,1250.0,2389,99%,False,Entire rental unit,within an hour
2394,2394,17.0,4.76,365,4.71,4.88,2.5,1062.7,2395,0%,False,Entire rental unit,No information
2398,2398,48.0,4.9,66,4.88,4.73,1.5,1881.0,2399,93%,True,Entire home,within an hour
2399,2399,5.0,5.0,365,4.8,4.8,2.0,1062.7,2400,100%,True,Entire loft,within an hour
2400,2400,88.0,4.78,54,4.87,4.86,2.0,1399.0,2401,100%,True,Entire rental unit,within an hour
2408,2408,20.2,4.78,335,4.95,4.83,2.0,1359.0,2409,84%,True,Entire rental unit,within an hour
2412,2412,20.2,4.71,130,4.99,4.82,2.0,2128.0,2413,100%,True,Entire rental unit,within an hour
2414,2414,10.0,4.86,57,5.0,5.0,3.5,1062.7,2415,100%,True,Entire home,within an hour
2415,2415,20.2,4.92,137,4.92,4.86,2.5,1062.7,2416,100%,True,Entire rental unit,within an hour
2421,2421,32.0,4.5,86,4.97,4.8,1.5,1016.0,2422,100%,True,Entire rental unit,within an hour
2423,2423,2.0,4.75,83,4.83,4.71,1.5,1000.0,2424,0%,False,Entire place,No information
2424,2424,20.2,4.69,84,4.98,4.68,2.0,1513.0,2425,99%,True,Entire condo,within an hour
2426,2426,97.0,4.91,113,4.94,4.93,1.5,399.0,2427,96%,True,Private room in guest suite,within a day
2431,2431,80.0,4.78,322,4.92,4.78,2.0,1276.0,2432,99%,True,Entire rental unit,within an hour
2432,2432,11.0,4.82,272,4.91,5.0,2.0,1071.0,2433,100%,True,Entire rental unit,a few days or more
2437,2437,0.0,4.75,365,4.83,4.71,2.0,1062.7,2438,0%,True,Entire home,No information
2440,2440,97.0,4.93,150,4.97,4.94,2.0,1300.0,2441,0%,True,Entire rental unit,No information
2442,2442,64.0,4.86,91,4.91,4.86,1.5,1271.0,2443,100%,False,Entire rental unit,within an hour
2443,2443,93.0,4.71,343,4.78,4.76,2.0,950.0,2444,91%,True,Entire rental unit,within a few hours
2446,2446,5.0,5.0,0,5.0,5.0,2.0,1362.0,2447,0%,True,Entire condo,No information
2449,2449,80.0,4.92,340,4.99,4.81,2.0,876.0,2450,100%,True,Entire rental unit,No information
2450,2450,38.0,4.95,364,4.89,4.81,2.0,1437.0,2451,100%,True,Entire rental unit,within an hour
2451,2451,80.0,4.46,307,4.79,4.51,1.5,996.0,2452,95%,True,Entire rental unit,within an hour
2454,2454,27.0,4.85,64,4.93,4.85,2.0,700.0,2455,91%,True,Private room in serviced apartment,within a few hours
2455,2455,15.0,4.73,256,4.71,4.71,2.0,1906.0,2456,91%,True,Entire rental unit,within a few hours
2457,2457,97.0,4.88,332,4.78,4.73,2.0,1943.0,2458,100%,True,Entire rental unit,within an hour
2460,2460,15.0,4.93,306,4.9,4.87,2.0,1290.0,2461,96%,True,Entire condo,within an hour
2463,2463,20.2,4.68,242,4.96,4.82,2.0,1024.0,2464,100%,True,Entire condo,within an hour
2464,2464,77.0,4.92,154,4.88,4.96,1.5,609.0,2465,0%,True,Private room in home,No information
2469,2469,20.2,4.83,153,4.98,4.85,1.5,709.0,2470,100%,True,Entire rental unit,within an hour
2473,2473,0.0,4.75,358,4.83,4.71,2.0,2000.0,2474,0%,True,Entire rental unit,No information
2483,2483,66.0,4.94,349,4.95,4.91,2.5,1850.0,2484,81%,True,Entire rental unit,within an hour
2484,2484,20.2,4.82,253,4.9,4.78,2.0,1726.0,2485,100%,True,Entire rental unit,within an hour
2486,2486,20.2,4.88,289,4.97,4.9,1.5,1062.7,2487,100%,True,Entire rental unit,within an hour
2488,2488,20.0,4.8,177,4.8,4.55,2.0,1700.0,2489,100%,True,Entire rental unit,within an hour
2498,2498,20.2,4.9,349,4.92,4.82,2.5,1062.7,2499,100%,True,Entire rental unit,within an hour
2500,2500,40.0,4.74,119,4.85,4.74,2.0,1100.0,2501,54%,True,Entire condo,No information
2505,2505,20.2,4.85,158,4.98,4.87,3.0,1062.7,2506,95%,True,Entire home,within a day
2508,2508,76.0,5.0,338,4.99,4.95,1.5,1414.0,2509,100%,True,Private room in home,within an hour
2510,2510,50.0,4.84,224,5.0,4.96,2.5,545.0,2511,100%,True,Private room in rental unit,within an hour
2513,2513,75.0,4.96,290,4.89,4.95,2.5,1062.7,2514,100%,True,Entire rental unit,within an hour
2521,2521,20.2,4.69,270,4.85,4.68,2.0,863.0,2522,82%,True,Entire rental unit,within a day
2524,2524,20.2,4.95,141,4.86,4.95,1.5,1439.0,2525,98%,True,Entire rental unit,within an hour
2525,2525,16.0,4.81,328,4.69,4.69,2.5,817.0,2526,0%,False,Entire home,No information
2528,2528,5.0,5.0,362,5.0,5.0,1.5,1062.7,2529,89%,True,Private room in guesthouse,No information
2531,2531,0.0,4.75,179,4.83,4.71,2.0,1600.0,2532,0%,True,Entire rental unit,No information
2534,2534,20.2,4.66,153,4.94,4.74,2.0,952.0,2535,100%,True,Entire rental unit,within an hour
2540,2540,0.0,4.75,365,4.83,4.71,2.5,200.0,2541,0%,False,Private room in home,No information
2542,2542,63.0,4.57,87,4.92,4.71,2.0,581.0,2543,0%,True,Entire rental unit,within an hour
2543,2543,63.0,4.84,353,4.97,4.82,2.0,2000.0,2544,99%,True,Entire rental unit,within an hour
2545,2545,26.0,4.77,268,4.96,4.44,1.5,1393.0,2546,100%,True,Entire rental unit,within an hour
2546,2546,2.0,4.75,0,4.83,4.71,1.5,1031.0,2547,0%,True,Private room in rental unit,No information
2549,2549,20.2,4.9,61,4.9,4.73,1.5,2636.0,2550,98%,True,Entire rental unit,within a few hours
2550,2550,20.2,4.84,361,4.92,4.82,2.0,1303.0,2551,100%,True,Entire rental unit,within an hour
2553,2553,10.0,5.0,321,4.9,4.78,2.0,1500.0,2554,100%,False,Entire rental unit,within an hour
2562,2562,20.2,4.73,145,4.96,4.77,2.5,2057.0,2563,99%,True,Entire rental unit,within an hour
2564,2564,50.0,4.96,151,5.0,4.92,2.5,2705.0,2565,85%,True,Entire rental unit,within an hour
2565,2565,3.0,5.0,365,5.0,4.8,2.0,1062.7,2566,20%,True,Entire rental unit,a few days or more
2566,2566,0.0,4.75,358,4.83,4.71,1.5,800.0,2567,0%,False,Private room in rental unit,No information
2567,2567,0.0,4.75,365,4.83,4.71,1.5,220.0,2568,60%,True,Private room in rental unit,within a day
2568,2568,20.2,4.92,74,4.93,4.92,2.0,1363.0,2569,92%,True,Entire home,within an hour
2569,2569,53.0,4.98,166,4.92,4.92,2.0,550.0,2570,90%,True,Entire home,within a day
2570,2570,50.0,4.72,103,4.9,4.8,2.0,951.0,2571,100%,True,Entire rental unit,within an hour
2572,2572,100.0,4.91,36,4.97,4.8,1.5,1779.0,2573,100%,True,Entire rental unit,within an hour
2577,2577,43.0,4.84,38,4.88,4.79,2.0,786.0,2578,0%,False,Entire rental unit,a few days or more
2582,2582,6.0,4.83,347,4.83,4.5,2.0,1899.0,2583,83%,True,Room in aparthotel,within a day
2583,2583,5.0,5.0,0,5.0,5.0,2.0,2251.0,2584,100%,True,Private room in condo,No information
2586,2586,20.2,4.89,151,4.85,4.86,2.0,1380.0,2587,100%,True,Entire rental unit,within an hour
2587,2587,93.0,4.91,28,4.93,4.86,2.0,2350.0,2588,95%,True,Entire condo,within an hour
2590,2590,15.0,4.64,58,4.79,4.79,2.0,1800.0,2591,80%,True,Entire serviced apartment,within an hour
2591,2591,0.0,4.75,179,4.83,4.71,2.0,2500.0,2592,0%,False,Entire rental unit,No information
2595,2595,20.2,4.81,323,4.94,4.58,3.5,1062.7,2596,93%,True,Entire condo,within a few hours
2599,2599,16.0,4.56,355,4.81,4.69,1.5,1000.0,2600,97%,True,Entire condo,within an hour
2601,2601,0.0,4.75,88,4.83,4.71,3.0,1355.0,2602,75%,False,Entire rental unit,No information
2603,2603,20.2,4.8,358,4.93,4.81,2.0,1334.0,2604,100%,True,Entire rental unit,within an hour
2605,2605,9.0,4.89,0,4.89,4.89,1.5,290.0,2606,0%,False,Private room in home,No information
2608,2608,19.0,5.0,269,5.0,5.0,1.5,708.0,2609,40%,True,Private room in rental unit,within a day
2609,2609,19.0,4.89,160,4.89,4.89,3.0,2550.0,2610,100%,False,Entire home,No information
2610,2610,65.0,4.61,90,4.94,4.66,2.0,1529.0,2611,25%,True,Entire serviced apartment,No information
2627,2627,20.2,4.9,325,4.81,4.83,1.5,644.0,2628,99%,True,Entire rental unit,within a day
2630,2630,16.0,4.44,270,4.86,4.43,1.5,1062.7,2631,0%,True,Entire rental unit,No information
2633,2633,0.0,4.75,365,4.83,4.71,1.5,135.0,2634,0%,False,Private room in guesthouse,No information
2634,2634,16.0,4.94,341,4.94,4.94,1.5,1181.0,2635,100%,True,Entire rental unit,within a few hours
2645,2645,41.0,4.82,237,4.97,4.84,2.5,1600.0,2646,100%,True,Entire rental unit,within an hour
2646,2646,20.2,4.83,275,4.94,4.84,2.0,1357.0,2647,100%,True,Entire rental unit,within an hour
2652,2652,0.0,4.75,364,4.83,4.71,1.5,1300.0,2653,0%,False,Entire rental unit,No information
