,Unnamed: 0.1,number_of_reviews,review_scores_cleanliness,availability_365,review_scores_location,review_scores_value,bathrooms_text,price,Unnamed: 0,host_acceptance_rate,host_identity_verified,property_type,host_response_time
4420,4420,53.0,4.96,350,5.0,4.92,1.0,720.0,4421,100%,True,Private room in home,within an hour
4424,4424,52.0,4.88,354,5.0,4.94,2.0,1564.0,4425,100%,True,Entire condo,within an hour
4427,4427,1.0,5.0,224,5.0,5.0,1.0,672.0,4428,0%,True,Entire condo,within a few hours
4432,4432,22.0,5.0,87,4.91,4.95,1.0,270.0,4433,100%,True,Private room in home,within an hour
4435,4435,28.0,4.96,73,4.93,4.96,1.0,410.0,4436,100%,True,Entire guest suite,within an hour
4436,4436,69.0,4.94,90,4.97,4.93,1.0,600.0,4437,100%,False,Private room in condo,within an hour
4437,4437,34.0,4.97,241,4.94,4.94,1.0,762.0,4438,100%,True,Entire condo,No information
4438,4438,89.0,4.94,355,4.92,4.94,1.0,580.0,4439,100%,True,Entire guest suite,within an hour
4440,4440,20.2,4.94,343,4.83,4.92,1.0,331.0,4441,98%,True,Private room in guest suite,within an hour
4442,4442,20.2,4.93,0,5.0,4.96,1.0,601.0,4443,100%,True,Private room in home,within an hour
4443,4443,1.0,5.0,358,5.0,5.0,1.0,240.0,4444,0%,False,Private room in serviced apartment,No information
4445,4445,2.0,5.0,360,5.0,5.0,2.0,1062.7,4446,100%,True,Private room in rental unit,within a few hours
4452,4452,46.0,4.91,162,5.0,4.93,1.0,956.0,4453,0%,True,Entire rental unit,No information
4453,4453,13.0,5.0,83,4.83,5.0,1.0,1300.0,4454,100%,True,Entire condo,No information
4464,4464,15.0,4.87,87,5.0,4.93,1.0,500.0,4465,92%,True,Private room in rental unit,within an hour
4470,4470,39.0,5.0,279,4.97,5.0,2.0,1343.0,4471,98%,True,Entire serviced apartment,within an hour
4473,4473,45.0,4.98,342,5.0,4.98,1.0,720.0,4474,100%,True,Private room in home,within an hour
4476,4476,38.0,4.92,80,4.89,4.92,1.0,560.0,4477,83%,True,Entire rental unit,within an hour
4477,4477,1.0,5.0,180,4.9,5.0,1.0,578.0,4478,0%,True,Private room in home,a few days or more
4479,4479,20.2,4.96,45,4.96,4.94,2.0,3041.0,4480,99%,True,Entire rental unit,within an hour
4481,4481,1.0,5.0,348,5.0,5.0,1.0,2349.0,4482,100%,True,Room in aparthotel,within an hour
4483,4483,17.0,4.82,0,4.94,4.94,1.0,650.0,4484,100%,True,Entire guest suite,within an hour
4484,4484,15.0,5.0,87,5.0,5.0,1.0,650.0,4485,100%,True,Private room in loft,within a day
4488,4488,20.2,4.96,194,4.98,4.96,1.5,1800.0,4489,89%,True,Entire rental unit,within an hour
4489,4489,20.2,5.0,124,4.98,4.95,1.0,960.0,4490,99%,True,Entire rental unit,within an hour
4492,4492,97.0,4.99,204,4.99,4.92,1.0,2179.0,4493,100%,True,Entire rental unit,within an hour
4504,4504,1.0,5.0,355,5.0,5.0,1.0,337.0,4505,33%,True,Private room in rental unit,within a day
4505,4505,3.0,5.0,261,5.0,5.0,1.0,646.0,4506,80%,True,Entire rental unit,within an hour
4507,4507,49.0,4.94,1,5.0,4.98,1.5,1999.0,4508,0%,True,Entire condo,No information
4508,4508,3.0,5.0,356,5.0,5.0,1.0,833.0,4509,0%,True,Private room in rental unit,No information
4509,4509,73.0,4.92,247,4.82,4.92,1.0,294.0,4510,98%,True,Private room in guest suite,within an hour
4518,4518,20.2,5.0,142,5.0,4.98,1.5,1717.0,4519,99%,True,Entire rental unit,within an hour
4522,4522,20.2,4.99,151,4.99,4.97,1.0,699.0,4523,98%,True,Private room in rental unit,within an hour
4524,4524,50.0,4.9,87,5.0,4.94,1.0,1062.7,4525,0%,True,Private room in rental unit,No information
4529,4529,3.0,5.0,15,5.0,5.0,1.0,1000.0,4530,100%,True,Private room in home,within a few hours
4541,4541,1.0,4.8,363,5.0,5.0,1.0,500.0,4542,100%,True,Private room in rental unit,No information
4542,4542,33.0,4.97,271,4.82,4.94,1.0,400.0,4543,90%,True,Private room in condo,No information
4544,4544,1.0,5.0,332,5.0,5.0,1.0,250.0,4545,0%,False,Private room in home,within a few hours
4552,4552,20.2,4.94,353,4.88,4.91,1.0,265.0,4553,100%,True,Private room in home,within an hour
4557,4557,92.0,4.89,324,4.97,4.92,2.0,1211.0,4558,100%,True,Entire rental unit,within an hour
4561,4561,3.0,4.67,365,5.0,5.0,1.0,1599.0,4562,94%,True,Entire guest suite,within an hour
4562,4562,16.0,4.94,363,4.75,4.94,1.0,400.0,4563,67%,True,Private room in guest suite,within an hour
4563,4563,3.0,4.67,365,5.0,5.0,1.0,1200.0,4564,0%,False,Private room in serviced apartment,No information
4574,4574,2.0,5.0,269,5.0,5.0,2.0,900.0,4575,0%,True,Entire rental unit,No information
4593,4593,2.0,5.0,180,5.0,5.0,2.0,1600.0,4594,0%,True,Entire rental unit,No information
4600,4600,1.0,5.0,152,5.0,5.0,1.0,1062.7,4601,100%,True,Private room in home,No information
4605,4605,48.0,4.96,87,4.92,4.96,1.0,251.0,4606,98%,True,Private room in guest suite,within an hour
4606,4606,80.0,4.96,18,4.95,4.98,1.0,726.0,4607,0%,True,Private room in condo,No information
4618,4618,36.0,4.97,175,4.94,4.94,1.0,850.0,4619,100%,True,Entire rental unit,No information
4619,4619,2.0,5.0,362,4.9,5.0,1.0,300.0,4620,0%,True,Private room in condo,No information
4620,4620,1.0,4.8,0,5.0,5.0,1.0,290.0,4621,67%,False,Private room in rental unit,within an hour
4621,4621,78.0,4.92,225,5.0,4.97,1.0,822.0,4622,100%,True,Entire rental unit,within an hour
4627,4627,2.0,5.0,365,5.0,5.0,1.0,2929.0,4628,0%,False,Private room in serviced apartment,No information
4629,4629,31.0,4.97,335,4.97,4.97,1.0,450.0,4630,100%,True,Private room in guest suite,within an hour
4630,4630,43.0,4.91,21,4.91,4.98,2.0,1517.0,4631,96%,True,Entire condo,within an hour
4631,4631,33.0,4.67,328,4.82,4.91,2.0,771.0,4632,83%,True,Entire rental unit,within a day
4632,4632,48.0,4.98,25,4.94,4.96,1.5,567.0,4633,82%,True,Private room in rental unit,within an hour
4634,4634,60.0,4.8,160,4.95,4.92,2.0,1270.0,4635,95%,True,Entire rental unit,within an hour
4640,4640,4.0,5.0,0,5.0,5.0,1.0,995.0,4641,75%,True,Entire condo,No information
4641,4641,75.0,4.92,363,4.71,4.91,1.0,280.0,4642,98%,True,Private room in home,within an hour
4648,4648,1.0,5.0,87,4.9,5.0,1.5,233.0,4649,0%,True,Private room in home,within a day
4649,4649,2.0,5.0,301,4.9,5.0,1.0,219.0,4650,100%,True,Private room in home,within an hour
4656,4656,9.0,4.67,26,5.0,5.0,1.0,295.0,4657,94%,True,Private room in home,within an hour
4660,4660,36.0,4.75,73,4.92,5.0,1.0,399.0,4661,89%,True,Private room in rental unit,within an hour
4666,4666,44.0,5.0,155,4.77,4.91,1.0,1501.0,4667,100%,True,Entire rental unit,within an hour
4667,4667,5.0,5.0,319,4.8,5.0,1.0,784.0,4668,100%,True,Private room in home,within an hour
4668,4668,27.0,5.0,83,5.0,4.96,1.0,506.0,4669,100%,True,Private room in rental unit,within an hour
4672,4672,1.0,5.0,180,5.0,5.0,1.0,1164.0,4673,0%,True,Entire condo,No information
4678,4678,20.2,4.84,107,4.98,4.92,1.0,822.0,4679,100%,True,Entire rental unit,within an hour
4679,4679,20.2,5.0,20,4.95,4.95,1.0,1274.0,4680,100%,True,Entire rental unit,within an hour
4682,4682,34.0,4.97,243,4.97,4.91,1.5,2013.0,4683,82%,True,Entire rental unit,within a day
4689,4689,75.0,4.85,6,4.97,4.93,1.0,734.0,4690,100%,True,Entire rental unit,within an hour
4696,4696,20.2,4.93,356,4.95,4.92,1.5,1812.0,4697,100%,True,Entire home,within an hour
4698,4698,20.2,4.96,327,4.86,4.92,1.0,817.0,4699,99%,True,Entire serviced apartment,within an hour
4699,4699,6.0,5.0,87,5.0,5.0,1.0,700.0,4700,94%,True,Private room in rental unit,within an hour
4711,4711,3.0,4.67,160,5.0,5.0,1.0,325.0,4712,100%,True,Private room in guesthouse,within an hour
4714,4714,9.0,4.67,179,4.67,5.0,1.0,1062.7,4715,0%,False,Entire loft,No information
4719,4719,4.0,5.0,364,4.75,5.0,1.0,450.0,4720,100%,True,Private room in rental unit,within a few hours
4730,4730,1.0,5.0,180,5.0,5.0,1.0,399.0,4731,71%,True,Private room in home,within a day
4733,4733,21.0,4.9,90,5.0,4.95,1.0,450.0,4734,100%,True,Private room in rental unit,within an hour
4736,4736,15.0,4.93,301,5.0,5.0,1.0,345.0,4737,100%,False,Private room in home,within a few hours
4743,4743,20.2,4.92,211,4.92,4.93,1.0,916.0,4744,100%,True,Entire loft,within an hour
4748,4748,1.0,5.0,177,5.0,5.0,1.0,1500.0,4749,0%,False,Private room in rental unit,No information
4754,4754,5.0,5.0,0,5.0,5.0,2.5,1300.0,4755,81%,False,Entire condo,within a day
4756,4756,1.0,4.8,58,5.0,5.0,2.0,3000.0,4757,100%,True,Entire rental unit,within a day
4761,4761,62.0,4.98,360,4.94,4.92,2.0,2469.0,4762,100%,True,Entire rental unit,within an hour
4762,4762,20.2,4.9,133,4.97,4.96,1.0,450.0,4763,89%,True,Private room in home,within an hour
4772,4772,27.0,5.0,86,4.96,4.93,1.0,350.0,4773,100%,False,Private room in serviced apartment,within an hour
4775,4775,3.0,5.0,119,5.0,5.0,1.0,280.0,4776,0%,True,Private room in rental unit,a few days or more
4776,4776,9.0,5.0,0,4.78,5.0,1.0,230.0,4777,100%,True,Private room in tiny home,within a few hours
4782,4782,20.2,4.94,162,4.94,4.92,2.0,1479.0,4783,100%,True,Entire rental unit,within a few hours
4788,4788,9.0,4.89,88,5.0,5.0,1.0,1062.0,4789,96%,True,Entire rental unit,within an hour
4801,4801,5.0,5.0,365,4.8,5.0,3.0,999.0,4802,100%,True,Holiday park,within an hour
4802,4802,12.0,5.0,0,5.0,4.92,1.0,1271.0,4803,100%,True,Entire rental unit,No information
4807,4807,2.0,5.0,0,5.0,5.0,2.5,1634.0,4808,0%,True,Entire condo,No information
4816,4816,23.0,4.83,349,5.0,4.96,1.0,250.0,4817,83%,True,Private room in home,within an hour
4823,4823,70.0,4.86,61,4.81,4.93,1.0,829.0,4824,100%,True,Entire rental unit,within an hour
4825,4825,20.2,4.98,267,4.96,4.95,1.0,250.0,4826,94%,True,Private room in rental unit,within a few hours
4827,4827,1.0,5.0,87,5.0,5.0,1.0,696.0,4828,100%,True,Entire rental unit,within a few hours
4828,4828,7.0,5.0,247,5.0,5.0,1.0,452.0,4829,100%,False,Private room in guest suite,within a day
4829,4829,61.0,4.98,89,5.0,4.95,1.0,729.0,4830,100%,True,Private room in rental unit,within an hour
4830,4830,1.0,5.0,365,5.0,5.0,1.5,2250.0,4831,100%,True,Private room in home,within an hour
4839,4839,3.0,5.0,0,5.0,5.0,1.0,400.0,4840,0%,False,Entire guest suite,No information
4851,4851,11.0,5.0,171,5.0,4.91,3.0,3000.0,4852,85%,True,Room in aparthotel,within an hour
4853,4853,4.0,5.0,346,5.0,5.0,1.0,366.0,4854,100%,True,Private room in home,No information
4859,4859,35.0,4.94,89,4.97,4.94,1.0,479.0,4860,84%,True,Private room in rental unit,within a few hours
4862,4862,20.2,4.9,75,4.97,4.95,1.0,348.0,4863,97%,True,Private room in guest suite,within an hour
4870,4870,93.0,4.89,223,4.99,4.92,1.0,600.0,4871,100%,True,Private room in rental unit,within an hour
4872,4872,20.2,4.92,344,4.86,4.92,2.0,1229.0,4873,100%,True,Entire rental unit,within an hour
4884,4884,41.0,4.88,296,4.98,4.93,1.0,1274.0,4885,98%,True,Entire condo,within an hour
4888,4888,1.0,5.0,179,4.9,5.0,1.0,1000.0,4889,0%,True,Private room in rental unit,No information
4890,4890,3.0,5.0,78,5.0,5.0,2.0,951.0,4891,94%,True,Private room in loft,within an hour
4891,4891,35.0,4.94,365,5.0,4.91,1.0,729.0,4892,100%,True,Private room in rental unit,within an hour
4894,4894,52.0,4.98,317,4.92,4.94,1.0,350.0,4895,100%,True,Private room in home,within an hour
4902,4902,74.0,4.65,207,5.0,4.93,3.5,2028.0,4903,100%,True,Entire rental unit,within a few hours
4907,4907,35.0,4.91,89,4.91,4.94,1.0,660.0,4908,14%,False,Private room in home,No information
4919,4919,50.0,4.98,358,4.84,4.92,1.0,300.0,4920,100%,True,Private room in home,within an hour
4921,4921,1.0,5.0,365,5.0,5.0,1.0,1900.0,4922,100%,True,Room in boutique hotel,within an hour
4928,4928,2.0,5.0,365,5.0,5.0,1.0,1200.0,4929,60%,True,Private room in condo,No information
4932,4932,22.0,4.55,352,4.86,4.95,1.0,210.0,4933,93%,True,Private room in home,within a day
4935,4935,48.0,5.0,333,5.0,5.0,1.0,555.0,4936,88%,True,Private room in home,within a few hours
4936,4936,12.0,5.0,282,5.0,5.0,3.0,3000.0,4937,85%,True,Room in aparthotel,within an hour
4942,4942,38.0,4.97,205,4.92,4.92,2.0,3008.0,4943,100%,True,Entire condo,within an hour
4944,4944,58.0,4.98,104,4.98,4.98,1.0,406.0,4945,100%,False,Private room in condo,within an hour
4947,4947,20.2,4.98,292,4.93,4.91,1.0,734.0,4948,100%,True,Entire serviced apartment,within an hour
4949,4949,17.0,4.76,0,5.0,5.0,2.5,2457.0,4950,100%,True,Entire rental unit,within an hour
4953,4953,20.2,4.95,148,4.95,4.98,1.0,456.0,4954,89%,True,Private room in home,within an hour
4956,4956,40.0,4.98,217,4.93,4.95,1.0,632.0,4957,100%,True,Private room in rental unit,within an hour
4957,4957,13.0,5.0,89,4.92,4.92,1.0,1271.0,4958,0%,True,Entire guest suite,No information
4961,4961,69.0,4.91,288,5.0,4.96,2.5,2200.0,4962,98%,True,Entire condo,within an hour
4962,4962,41.0,4.98,363,4.98,4.98,1.5,575.0,4963,88%,True,Private room in home,within a few hours
4966,4966,92.0,4.93,70,4.9,4.95,1.0,680.0,4967,100%,True,Entire condo,within an hour
4967,4967,63.0,4.94,293,4.95,4.94,3.0,2474.0,4968,100%,True,Entire condo,within an hour
4970,4970,11.0,5.0,0,5.0,5.0,1.0,1997.0,4971,100%,True,Entire rental unit,within an hour
4971,4971,5.0,5.0,119,5.0,5.0,2.0,1062.7,4972,56%,True,Entire rental unit,within a few hours
4972,4972,4.0,5.0,364,4.75,5.0,1.0,1062.7,4973,60%,True,Entire rental unit,within an hour
4975,4975,3.0,5.0,365,5.0,5.0,1.0,700.0,4976,100%,True,Private room in rental unit,within an hour
4976,4976,20.2,4.94,147,4.86,4.91,1.0,1196.0,4977,99%,True,Entire rental unit,within an hour
4984,4984,38.0,4.95,60,4.87,4.97,1.5,293.0,4985,100%,True,Private room in rental unit,within an hour
4989,4989,2.0,5.0,272,5.0,5.0,1.0,1900.0,4990,0%,False,Private room in rental unit,No information
4992,4992,45.0,4.89,228,4.93,4.96,1.0,681.0,4993,100%,True,Entire rental unit,within an hour
4994,4994,20.2,5.0,114,4.97,4.96,2.0,2472.0,4995,100%,True,Entire rental unit,within an hour
4996,4996,67.0,4.99,351,5.0,4.91,2.0,2367.0,4997,100%,True,Entire rental unit,within an hour
4997,4997,20.2,4.9,216,4.6,4.99,2.0,1162.0,4998,100%,True,Entire rental unit,within an hour
5004,5004,50.0,4.98,62,4.98,4.96,2.0,1395.0,5005,94%,True,Entire rental unit,within a few hours
5005,5005,26.0,5.0,15,4.96,4.96,2.0,1330.0,5006,94%,True,Entire rental unit,within a few hours
5012,5012,35.0,5.0,241,5.0,5.0,2.0,2000.0,5013,100%,True,Entire condo,within a few hours
5014,5014,19.0,4.89,88,5.0,4.95,1.5,2150.0,5015,0%,True,Entire condo,No information
5016,5016,6.0,5.0,1,5.0,5.0,2.5,1500.0,5017,0%,True,Entire condo,No information
5017,5017,20.2,4.9,345,4.87,4.92,1.0,289.0,5018,100%,True,Private room in guest suite,within an hour
5020,5020,2.0,5.0,359,5.0,5.0,1.0,1200.0,5021,100%,True,Private room in home,within an hour
5027,5027,21.0,5.0,365,4.9,4.95,1.0,890.0,5028,96%,True,Private room in rental unit,within an hour
5029,5029,1.0,5.0,40,5.0,5.0,1.0,871.0,5030,100%,True,Entire loft,within a few hours
5039,5039,2.0,4.5,365,5.0,5.0,1.5,1800.0,5040,100%,True,Room in boutique hotel,within an hour
5047,5047,11.0,4.82,271,4.91,4.91,3.0,3000.0,5048,85%,True,Room in aparthotel,within an hour
5050,5050,5.0,5.0,69,4.75,5.0,1.0,400.0,5051,0%,False,Private room in rental unit,within a day
5079,5079,26.0,4.96,48,4.92,4.92,1.0,320.0,5080,0%,True,Private room in rental unit,within a day
5084,5084,2.0,4.8,179,5.0,5.0,1.0,1900.0,5085,100%,True,Room in boutique hotel,within an hour
5099,5099,1.0,5.0,0,5.0,5.0,1.0,564.0,5100,0%,False,Entire guest suite,No information
5114,5114,4.0,5.0,334,5.0,5.0,1.0,800.0,5115,100%,True,Private room in rental unit,within an hour
5115,5115,10.0,5.0,271,5.0,5.0,1.0,350.0,5116,0%,True,Private room in rental unit,within a few hours
5136,5136,37.0,4.76,42,5.0,4.92,1.0,550.0,5137,65%,True,Private room in rental unit,within a few hours
5138,5138,99.0,4.89,285,4.98,4.92,3.5,1062.7,5139,0%,False,Entire rental unit,No information
5145,5145,69.0,4.97,78,5.0,4.91,1.0,2433.0,5146,100%,True,Entire serviced apartment,within an hour
5151,5151,39.0,5.0,303,5.0,5.0,1.0,210.0,5152,100%,True,Private room in condo,within a few hours
5153,5153,5.0,5.0,356,4.8,5.0,1.0,1800.0,5154,100%,True,Entire home,within a few hours
5158,5158,20.2,4.94,199,4.94,4.93,2.5,2398.0,5159,100%,True,Entire serviced apartment,within an hour
5161,5161,20.2,4.98,266,4.98,4.98,1.0,607.0,5162,0%,True,Private room in condo,within a few hours
5171,5171,36.0,4.97,79,4.92,4.94,2.0,1191.0,5172,100%,True,Entire rental unit,within an hour
5174,5174,19.0,5.0,88,5.0,4.95,1.0,545.0,5175,0%,True,Private room in rental unit,No information
5177,5177,5.0,5.0,0,5.0,5.0,2.0,1452.0,5178,0%,True,Entire rental unit,No information
5183,5183,24.0,4.83,230,5.0,4.91,2.0,1800.0,5184,97%,True,Entire condo,within an hour
5184,5184,20.2,4.91,136,4.85,4.91,2.0,1557.0,5185,100%,True,Entire rental unit,within an hour
5193,5193,2.0,5.0,179,5.0,5.0,1.0,1900.0,5194,100%,True,Room in boutique hotel,within an hour
5194,5194,23.0,4.57,112,4.9,4.91,1.0,500.0,5195,100%,True,Entire loft,within an hour
5201,5201,51.0,4.88,352,4.96,4.92,1.0,350.0,5202,100%,True,Private room in rental unit,within an hour
5203,5203,74.0,4.97,42,4.97,4.91,1.0,900.0,5204,99%,True,Entire rental unit,within an hour
5205,5205,4.0,5.0,8,5.0,5.0,3.5,2500.0,5206,50%,True,Entire condo,within a few hours
5206,5206,20.2,4.94,356,4.93,4.94,2.5,899.0,5207,100%,True,Entire rental unit,within an hour
5219,5219,20.2,4.96,326,4.88,4.92,2.0,2019.0,5220,100%,True,Entire rental unit,within an hour
5220,5220,2.0,5.0,0,5.0,5.0,1.0,450.0,5221,86%,True,Shared room in home,within a few hours
5221,5221,9.0,4.89,350,5.0,5.0,1.0,306.0,5222,17%,False,Private room in rental unit,a few days or more
5224,5224,70.0,4.91,78,4.99,4.93,1.0,1488.0,5225,100%,True,Private room in serviced apartment,within an hour
5229,5229,13.0,4.92,148,4.77,4.92,1.0,1057.0,5230,40%,True,Entire condo,within a day
5236,5236,1.0,5.0,365,5.0,5.0,2.0,1062.7,5237,100%,True,Private room in rental unit,within an hour
5237,5237,70.0,4.94,26,4.89,4.94,1.0,630.0,5238,100%,True,Entire rental unit,within an hour
5239,5239,1.0,5.0,77,5.0,5.0,1.0,400.0,5240,50%,False,Entire guest suite,No information
5241,5241,1.0,5.0,365,5.0,5.0,1.0,800.0,5242,100%,True,Private room in bed and breakfast,within an hour
5242,5242,12.0,4.67,246,5.0,5.0,1.0,354.0,5243,23%,False,Private room in rental unit,within a day
5244,5244,2.0,5.0,90,5.0,5.0,1.0,392.0,5245,33%,True,Private room in rental unit,a few days or more
5248,5248,12.0,5.0,55,5.0,5.0,1.0,550.0,5249,100%,True,Private room in rental unit,No information
5249,5249,6.0,5.0,350,5.0,5.0,1.0,839.0,5250,100%,True,Entire serviced apartment,within an hour
5250,5250,1.0,5.0,364,5.0,5.0,1.0,950.0,5251,100%,True,Entire serviced apartment,within an hour
5254,5254,6.0,5.0,340,5.0,5.0,1.0,200.0,5255,100%,True,Private room in condo,within an hour
5256,5256,104.0,4.96,9,4.75,4.93,1.0,525.0,5257,75%,True,Private room in guest suite,within a day
5259,5259,3.0,5.0,364,5.0,5.0,1.0,939.0,5260,100%,True,Entire serviced apartment,within an hour
5265,5265,38.0,4.92,0,5.0,4.92,1.5,1300.0,5266,75%,True,Entire rental unit,within a few hours
5266,5266,60.0,5.0,51,4.63,4.93,2.0,1050.0,5267,100%,True,Entire rental unit,within an hour
5268,5268,45.0,5.0,115,4.93,4.96,1.0,704.0,5269,100%,True,Entire condo,within an hour
5271,5271,20.2,4.98,312,4.98,4.97,1.0,1062.7,5272,100%,True,Entire rental unit,within an hour
5272,5272,7.0,5.0,46,5.0,5.0,3.0,2000.0,5273,90%,True,Entire condo,within an hour
5275,5275,13.0,4.85,151,4.92,4.92,1.0,440.0,5276,100%,True,Entire rental unit,within an hour
5283,5283,1.0,5.0,90,5.0,5.0,1.0,700.0,5284,100%,False,Private room in condo,a few days or more
5285,5285,3.0,5.0,94,5.0,5.0,1.5,2050.0,5286,98%,True,Entire rental unit,within an hour
5287,5287,4.0,4.67,241,5.0,5.0,1.0,224.0,5288,100%,True,Private room in rental unit,within a day
5294,5294,16.0,4.94,332,4.94,5.0,1.0,600.0,5295,90%,True,Entire rental unit,within a few hours
5300,5300,4.0,5.0,271,5.0,5.0,2.0,1463.0,5301,80%,True,Entire home,within a day
5304,5304,11.0,4.91,40,5.0,5.0,1.0,300.0,5305,100%,True,Private room in condo,No information
5310,5310,85.0,4.91,146,4.96,4.92,2.0,933.0,5311,96%,True,Entire rental unit,within an hour
5313,5313,54.0,4.98,229,5.0,4.98,3.5,1062.7,5314,91%,True,Entire home,within an hour
5319,5319,3.0,5.0,364,5.0,5.0,1.5,1062.7,5320,100%,True,Entire home,within a day
5324,5324,11.0,4.91,363,4.91,4.91,1.0,480.0,5325,86%,True,Casa particular,within a day
5325,5325,2.0,5.0,89,5.0,5.0,1.0,280.0,5326,0%,False,Private room in rental unit,a few days or more
5328,5328,7.0,4.86,6,5.0,5.0,1.0,1062.7,5329,100%,True,Entire rental unit,within an hour
5330,5330,20.2,4.89,355,4.99,4.92,1.0,391.0,5331,100%,True,Private room in home,within an hour
5341,5341,9.0,5.0,362,4.9,5.0,1.0,599.0,5342,100%,True,Entire rental unit,within an hour
5363,5363,2.0,5.0,0,5.0,5.0,1.0,353.0,5364,91%,True,Private room in home,within a day
5364,5364,69.0,4.88,147,4.99,4.93,1.0,314.0,5365,100%,True,Private room in tiny home,within an hour
5366,5366,49.0,5.0,24,4.59,4.92,1.0,695.0,5367,93%,True,Entire condo,within an hour
5377,5377,79.0,4.89,320,4.97,4.92,2.0,968.0,5378,100%,True,Entire rental unit,within an hour
5382,5382,11.0,5.0,241,5.0,4.91,1.5,2543.0,5383,0%,True,Entire rental unit,No information
5385,5385,1.0,5.0,173,5.0,5.0,1.0,1500.0,5386,100%,True,Private room in home,No information
5388,5388,10.0,4.88,77,5.0,5.0,2.5,457.0,5389,88%,True,Private room in rental unit,within an hour
5389,5389,40.0,4.88,54,4.95,4.98,2.0,950.0,5390,0%,True,Entire condo,within an hour
5390,5390,17.0,4.94,130,4.82,5.0,1.0,415.0,5391,91%,True,Private room in guest suite,within an hour
5391,5391,40.0,4.92,292,5.0,4.95,3.0,1200.0,5392,100%,True,Entire rental unit,within an hour
5393,5393,57.0,5.0,122,4.98,4.93,2.0,2127.0,5394,96%,True,Entire rental unit,within an hour
5394,5394,11.0,5.0,359,4.91,4.91,1.0,499.0,5395,100%,True,Private room in condo,within a few hours
5397,5397,33.0,4.91,22,4.91,4.94,1.0,690.0,5398,94%,True,Private room in rental unit,No information
5398,5398,61.0,4.97,28,4.97,4.97,1.0,1150.0,5399,100%,True,Entire condo,within an hour
5399,5399,23.0,4.96,343,5.0,4.96,1.0,935.0,5400,98%,True,Entire rental unit,within an hour
5407,5407,23.0,4.96,352,4.87,4.91,2.5,1486.0,5408,96%,True,Entire condo,within an hour
5410,5410,87.0,4.97,256,4.98,4.94,1.0,1499.0,5411,100%,True,Entire rental unit,within an hour
5414,5414,20.2,4.92,64,4.91,4.93,1.0,1014.0,5415,100%,True,Entire condo,within an hour
5415,5415,11.0,5.0,179,5.0,4.91,2.0,300.0,5416,96%,True,Private room in home,within a day
5418,5418,13.0,5.0,0,5.0,5.0,2.5,1590.0,5419,96%,True,Entire home,within an hour
5431,5431,29.0,4.86,365,4.86,4.97,2.5,990.0,5432,100%,True,Holiday park,within an hour
5435,5435,3.0,5.0,365,4.67,5.0,1.5,750.0,5436,100%,True,Holiday park,within an hour
5436,5436,2.0,5.0,178,5.0,5.0,1.0,800.0,5437,100%,True,Private room in condo,within a day
5445,5445,40.0,4.9,24,4.98,4.93,2.0,1200.0,5446,100%,True,Entire rental unit,No information
5452,5452,20.2,4.98,0,4.97,4.91,1.0,1062.7,5453,0%,True,Private room in rental unit,within an hour
5455,5455,13.0,4.92,88,5.0,4.92,1.0,635.0,5456,88%,True,Private room in condo,within an hour
5458,5458,20.2,4.96,174,4.91,4.91,1.0,390.0,5459,96%,True,Private room in rental unit,within an hour
5461,5461,28.0,4.89,117,4.89,4.93,1.0,490.0,5462,85%,True,Private room in rental unit,within a day
5462,5462,49.0,4.94,78,4.96,4.98,1.0,1186.0,5463,97%,True,Entire loft,within an hour
5465,5465,12.0,4.92,79,4.58,5.0,1.0,863.0,5466,100%,True,Entire rental unit,within an hour
5466,5466,2.0,5.0,0,5.0,5.0,1.0,450.0,5467,0%,True,Private room in rental unit,No information
5472,5472,1.0,5.0,0,5.0,5.0,1.0,300.0,5473,90%,True,Private room in rental unit,within an hour
5492,5492,18.0,5.0,70,5.0,5.0,1.0,510.0,5493,96%,True,Private room in rental unit,within an hour
5499,5499,2.0,5.0,364,4.9,5.0,1.0,350.0,5500,100%,False,Private room in home,within an hour
5501,5501,2.0,4.5,0,5.0,5.0,1.0,1000.0,5502,0%,False,Entire rental unit,No information
5503,5503,3.0,5.0,365,5.0,5.0,1.0,350.0,5504,100%,False,Private room in home,within an hour
5507,5507,52.0,4.87,62,4.94,4.94,2.5,2078.0,5508,91%,True,Entire home,within an hour
5515,5515,1.0,5.0,83,5.0,5.0,1.0,450.0,5516,75%,True,Private room in rental unit,within a day
5518,5518,8.0,4.88,78,5.0,5.0,1.0,260.0,5519,0%,True,Private room in rental unit,No information
5522,5522,20.2,4.93,349,4.97,4.92,1.0,964.0,5523,98%,True,Private room in rental unit,within an hour
5533,5533,20.2,4.99,364,4.99,4.93,1.0,698.0,5534,100%,True,Private room in condo,within an hour
5541,5541,19.0,4.84,35,4.89,4.95,1.0,1000.0,5542,100%,True,Entire rental unit,within a day
5543,5543,53.0,4.94,360,4.94,4.94,2.0,800.0,5544,97%,True,Entire rental unit,within an hour
5549,5549,20.2,4.87,1,4.91,4.91,1.0,456.0,5550,0%,True,Entire rental unit,within an hour
5556,5556,34.0,4.97,257,4.91,4.94,2.5,2282.0,5557,100%,True,Entire rental unit,within an hour
5564,5564,65.0,4.89,329,4.98,4.98,2.0,1761.0,5565,99%,True,Entire rental unit,within an hour
5568,5568,3.0,5.0,26,5.0,5.0,1.0,500.0,5569,0%,True,Private room in home,No information
