,Unnamed: 0.1,number_of_reviews,review_scores_cleanliness,availability_365,review_scores_location,review_scores_value,bathrooms_text,price,Unnamed: 0,host_acceptance_rate,host_identity_verified,property_type,host_response_time
3021,3021,38.0,4.84,358,4.92,4.74,1.0,800.0,3022,83%,True,Entire guest suite,within an hour
3022,3022,1.0,5.0,178,4.9,4.8,3.0,2723.0,3023,89%,True,Private room in home,No information
3024,3024,72.0,4.83,32,4.9,4.72,1.0,1174.0,3025,97%,True,Entire rental unit,within a few hours
3029,3029,39.0,4.7,365,4.95,4.86,1.0,500.0,3030,71%,True,Private room in rental unit,within an hour
3030,3030,20.0,4.85,293,4.75,4.5,1.5,440.0,3031,89%,True,Entire guest suite,within a day
3032,3032,15.0,4.67,362,4.93,4.73,1.0,350.0,3033,76%,True,Private room in rental unit,within a day
3036,3036,23.0,4.96,18,5.0,4.96,1.0,330.0,3037,92%,True,Private room in home,within an hour
3042,3042,34.0,4.74,362,4.88,4.71,1.5,411.0,3043,99%,True,Private room in rental unit,within an hour
3043,3043,20.2,4.92,81,4.87,4.87,3.0,2540.0,3044,95%,True,Entire rental unit,within an hour
3044,3044,10.0,4.67,302,4.78,4.78,3.0,2008.0,3045,82%,True,Entire rental unit,within an hour
3048,3048,20.2,4.88,58,4.98,4.87,1.0,1654.0,3049,99%,True,Entire loft,within an hour
3050,3050,20.2,4.94,122,4.96,4.88,1.0,726.0,3051,96%,True,Entire loft,within an hour
3051,3051,79.0,4.9,347,4.8,4.77,1.5,1062.7,3052,96%,True,Entire home,within a day
3052,3052,81.0,4.9,341,4.91,4.85,1.0,692.0,3053,94%,True,Entire rental unit,within an hour
3060,3060,20.2,4.84,306,4.82,4.65,1.0,770.0,3061,99%,True,Entire rental unit,within an hour
3061,3061,20.2,4.96,192,4.99,4.89,3.0,1062.7,3062,99%,True,Entire serviced apartment,within an hour
3062,3062,20.2,4.91,309,4.86,4.75,2.0,966.0,3063,99%,True,Entire rental unit,within an hour
3063,3063,14.0,4.86,294,4.86,4.86,1.0,1174.0,3064,82%,True,Entire rental unit,within an hour
3070,3070,20.2,4.95,30,4.91,4.89,1.0,857.0,3071,95%,True,Entire guest suite,within an hour
3071,3071,20.2,4.86,325,4.97,4.91,1.0,278.0,3072,99%,True,Private room in home,within a few hours
3072,3072,17.0,4.88,347,4.82,4.94,1.0,230.0,3073,89%,False,Private room in rental unit,within a few hours
3073,3073,2.0,5.0,294,5.0,5.0,1.0,280.0,3074,94%,True,Private room in hostel,within an hour
3075,3075,84.0,4.92,340,4.89,4.73,1.0,1852.0,3076,82%,True,Entire rental unit,within an hour
3077,3077,23.0,5.0,317,4.87,4.74,1.0,1720.0,3078,82%,True,Entire rental unit,within an hour
3078,3078,23.0,4.91,339,5.0,4.83,1.0,1626.0,3079,82%,True,Entire rental unit,within an hour
3079,3079,12.0,4.92,249,4.67,4.58,1.5,1062.7,3080,99%,True,Room in aparthotel,within an hour
3081,3081,97.0,4.84,145,4.98,4.74,1.5,2179.0,3082,94%,True,Entire home,within an hour
3082,3082,3.0,5.0,266,5.0,5.0,1.0,1062.7,3083,99%,True,Private room in serviced apartment,within an hour
3083,3083,3.0,4.8,365,5.0,4.8,1.0,1237.0,3084,67%,True,Private room in serviced apartment,No information
3084,3084,16.0,4.88,346,4.81,4.81,3.0,1062.7,3085,82%,True,Entire rental unit,within an hour
3085,3085,19.0,4.84,9,4.61,4.67,1.0,721.0,3086,82%,True,Entire rental unit,within an hour
3087,3087,20.2,4.98,158,4.99,4.99,1.0,800.0,3088,99%,True,Private room in home,within an hour
3088,3088,20.2,4.95,168,4.96,4.95,1.0,800.0,3089,99%,True,Private room in home,within an hour
3089,3089,24.0,5.0,160,4.96,5.0,2.0,1600.0,3090,99%,True,Private room in home,within an hour
3091,3091,20.2,4.92,139,4.93,4.87,2.0,1646.0,3092,98%,True,Entire rental unit,within an hour
3092,3092,3.0,4.8,365,4.9,4.8,2.0,1087.0,3093,67%,True,Entire rental unit,No information
3093,3093,20.2,4.75,365,4.94,4.73,1.0,895.0,3094,99%,True,Entire rental unit,within an hour
3094,3094,80.0,4.57,358,4.99,4.53,1.0,536.0,3095,87%,True,Private room in loft,within a few hours
3095,3095,18.0,4.94,360,4.72,4.67,1.0,1450.0,3096,97%,True,Entire rental unit,within an hour
3102,3102,5.0,5.0,97,5.0,5.0,1.0,320.0,3103,95%,True,Private room in rental unit,within an hour
3103,3103,2.0,5.0,47,5.0,4.5,1.0,280.0,3104,94%,True,Private room in hostel,within an hour
3104,3104,55.0,4.81,341,4.87,4.85,1.5,1062.7,3105,82%,True,Entire rental unit,within an hour
3106,3106,21.0,4.52,325,5.0,4.81,1.0,250.0,3107,92%,True,Private room in home,within an hour
3108,3108,94.0,4.9,61,5.0,4.98,1.0,454.0,3109,99%,True,Private room in home,within an hour
3112,3112,77.0,4.79,359,4.9,4.75,3.0,2300.0,3113,98%,True,Entire rental unit,within an hour
3114,3114,7.0,4.8,365,4.9,4.8,1.0,1199.0,3115,98%,True,Entire rental unit,within an hour
3115,3115,12.0,4.8,365,4.83,4.42,1.0,1299.0,3116,98%,True,Entire serviced apartment,within an hour
3117,3117,50.0,4.86,364,4.92,4.78,1.0,1100.0,3118,73%,True,Entire serviced apartment,within a day
3122,3122,20.2,4.91,168,4.84,4.97,1.0,935.0,3123,99%,True,Entire loft,within an hour
3126,3126,23.0,4.96,158,5.0,4.95,1.0,500.0,3127,63%,True,Private room in rental unit,within an hour
3127,3127,1.0,5.0,180,5.0,5.0,2.0,990.0,3128,75%,True,Entire condo,within an hour
3128,3128,20.2,4.88,171,4.95,4.9,2.0,1600.0,3129,97%,True,Entire rental unit,within an hour
3129,3129,2.0,5.0,350,5.0,5.0,1.0,900.0,3130,99%,True,Private room in rental unit,within an hour
3130,3130,1.0,4.75,173,4.83,4.71,1.0,1062.7,3131,66%,True,Private room in rental unit,within a few hours
3131,3131,98.0,4.65,355,4.96,4.81,1.5,990.0,3132,98%,True,Entire rental unit,within an hour
3132,3132,28.0,4.61,359,4.93,4.71,1.0,250.0,3133,92%,True,Private room in home,within an hour
3136,3136,63.0,4.71,360,4.76,4.59,1.0,1150.0,3137,82%,True,Entire loft,within a few hours
3137,3137,67.0,4.79,363,4.7,4.45,1.0,1150.0,3138,82%,True,Entire loft,within a few hours
3138,3138,20.2,4.86,72,4.9,4.85,1.0,541.0,3139,99%,True,Entire condo,within an hour
3139,3139,24.0,4.83,356,4.9,4.83,1.0,609.0,3140,87%,True,Entire rental unit,within an hour
3143,3143,71.0,4.82,362,4.85,4.73,1.0,1150.0,3144,82%,True,Entire loft,within a few hours
3144,3144,1.0,5.0,362,5.0,5.0,2.0,1062.7,3145,57%,True,Entire rental unit,within a day
3152,3152,34.0,4.81,363,4.97,4.68,2.0,1915.0,3153,80%,True,Entire rental unit,within a few hours
3153,3153,19.0,4.79,168,5.0,4.74,1.0,869.0,3154,83%,True,Entire rental unit,within an hour
3162,3162,27.0,4.74,349,5.0,4.78,2.0,2481.0,3163,98%,True,Entire rental unit,within an hour
3163,3163,2.0,5.0,52,5.0,5.0,1.0,329.0,3164,75%,True,Entire guesthouse,No information
3167,3167,57.0,4.79,328,4.95,4.82,1.0,1193.0,3168,93%,True,Entire rental unit,within an hour
3168,3168,31.0,4.74,0,5.0,4.77,2.0,1052.0,3169,73%,True,Entire rental unit,within a few hours
3171,3171,20.2,4.94,35,5.0,4.93,1.0,1779.0,3172,71%,True,Entire rental unit,within a few hours
3174,3174,20.2,4.86,54,4.97,4.86,3.0,1062.7,3175,89%,True,Entire rental unit,within an hour
3175,3175,64.0,4.61,89,4.89,4.64,1.5,1062.7,3176,90%,True,Entire rental unit,within an hour
3181,3181,66.0,4.74,365,4.85,4.77,1.0,1150.0,3182,82%,True,Entire loft,within a few hours
3183,3183,20.2,4.89,58,4.98,4.92,2.0,1162.0,3184,98%,True,Entire rental unit,within an hour
3185,3185,14.0,4.83,0,4.83,4.83,1.0,250.0,3186,73%,True,Private room in rental unit,No information
3187,3187,17.0,4.8,333,5.0,4.53,1.0,1500.0,3188,71%,True,Entire loft,within an hour
3191,3191,93.0,4.84,265,4.94,4.9,1.5,1071.0,3192,74%,True,Entire townhouse,within an hour
3197,3197,20.0,4.65,360,4.9,4.7,1.0,424.0,3198,83%,True,Private room in condo,within a day
3205,3205,20.2,4.94,159,4.95,4.9,2.0,1550.0,3206,98%,True,Entire condo,within an hour
3213,3213,16.0,4.5,83,4.75,4.63,1.0,266.0,3214,90%,True,Private room in rental unit,within an hour
3215,3215,17.0,4.82,1,4.94,4.82,1.0,900.0,3216,88%,True,Entire condo,within an hour
3216,3216,83.0,4.99,174,5.0,4.99,1.5,800.0,3217,99%,True,Private room in home,within an hour
3218,3218,41.0,4.8,337,5.0,4.85,1.0,855.0,3219,83%,True,Entire rental unit,within an hour
3220,3220,20.2,4.64,66,4.89,4.86,1.5,280.0,3221,99%,True,Private room in home,within an hour
3221,3221,20.2,4.68,117,4.93,4.76,2.0,1900.0,3222,96%,True,Entire rental unit,within an hour
3225,3225,8.0,4.5,339,5.0,4.75,1.0,762.0,3226,70%,True,Entire condo,within a day
3226,3226,56.0,4.86,147,4.96,4.71,1.0,762.0,3227,98%,True,Entire rental unit,within an hour
3233,3233,64.0,4.79,361,4.95,4.84,1.0,1500.0,3234,98%,True,Entire condo,within an hour
3237,3237,19.0,4.63,365,4.84,4.42,1.0,1599.0,3238,98%,True,Entire rental unit,within an hour
3238,3238,2.0,5.0,89,5.0,5.0,1.0,500.0,3239,96%,True,Private room in rental unit,within an hour
3239,3239,9.0,4.44,365,4.89,4.44,1.0,999.0,3240,98%,True,Entire serviced apartment,within an hour
3242,3242,64.0,4.75,41,4.92,4.67,2.0,1600.0,3243,97%,True,Entire rental unit,within an hour
3243,3243,9.0,4.78,365,4.78,4.44,1.0,999.0,3244,98%,True,Entire serviced apartment,within an hour
3244,3244,8.0,4.63,346,5.0,4.38,1.0,1399.0,3245,98%,True,Entire loft,within an hour
3245,3245,20.2,4.93,254,4.97,4.89,2.5,2743.0,3246,98%,True,Entire rental unit,within an hour
3248,3248,28.0,4.64,161,4.71,4.79,1.0,1000.0,3249,88%,False,Entire rental unit,within a few hours
3249,3249,20.2,4.73,361,4.93,4.81,1.0,393.0,3250,96%,True,Private room in condo,within an hour
3252,3252,75.0,4.93,272,4.91,4.95,1.5,850.0,3253,89%,True,Entire rental unit,within an hour
3253,3253,0.0,4.75,2,4.83,4.71,1.0,300.0,3254,75%,True,Private room in guest suite,No information
3256,3256,6.0,5.0,344,4.67,4.8,2.0,2360.0,3257,82%,True,Entire rental unit,within an hour
3258,3258,61.0,4.8,338,4.98,4.79,1.0,700.0,3259,98%,True,Private room in home,within an hour
3262,3262,46.0,4.8,336,4.98,4.41,3.0,1062.7,3263,98%,True,Entire home,within an hour
3264,3264,68.0,4.87,356,4.87,4.81,1.0,1289.0,3265,87%,True,Entire rental unit,within an hour
3265,3265,20.2,4.83,0,4.94,4.82,1.0,699.0,3266,99%,True,Entire rental unit,within an hour
3271,3271,2.0,4.8,0,4.9,4.8,1.0,1399.0,3272,98%,True,Entire loft,within an hour
3282,3282,20.2,4.94,75,4.98,4.85,1.0,550.0,3283,99%,True,Entire rental unit,within an hour
3283,3283,88.0,4.67,117,4.94,4.6,1.0,519.0,3284,99%,True,Entire rental unit,within an hour
3284,3284,20.2,4.7,345,4.89,4.64,1.0,541.0,3285,99%,True,Entire rental unit,within an hour
3288,3288,31.0,4.61,335,4.81,4.35,1.0,1499.0,3289,98%,True,Entire rental unit,within an hour
3289,3289,27.0,4.81,263,5.0,4.81,1.0,2608.0,3290,82%,True,Entire rental unit,within an hour
3293,3293,20.2,4.84,139,4.78,4.85,1.0,630.0,3294,97%,True,Entire loft,within an hour
3295,3295,21.0,4.67,323,4.95,4.81,1.5,205.0,3296,83%,True,Private room in home,within an hour
3296,3296,22.0,4.8,179,4.64,4.5,1.0,215.0,3297,66%,True,Private room in rental unit,within a few hours
3298,3298,23.0,4.87,326,4.96,4.96,1.0,250.0,3299,92%,True,Private room in home,within an hour
3300,3300,14.0,4.79,365,5.0,4.5,1.0,1099.0,3301,98%,True,Entire rental unit,within an hour
3301,3301,19.0,4.89,151,4.89,4.84,1.0,1011.0,3302,89%,True,Entire rental unit,within an hour
3305,3305,2.0,5.0,15,5.0,5.0,2.0,2000.0,3306,83%,True,Entire condo,within a few hours
3307,3307,11.0,4.73,365,4.82,4.55,1.0,1099.0,3308,98%,True,Entire rental unit,within an hour
3308,3308,9.0,4.78,72,4.89,4.89,1.0,950.0,3309,80%,True,Private room in rental unit,within an hour
3313,3313,10.0,4.9,357,5.0,4.8,1.0,799.0,3314,91%,True,Entire loft,within an hour
3316,3316,16.0,5.0,73,5.0,5.0,1.0,375.0,3317,75%,True,Private room in rental unit,No information
3317,3317,33.0,4.97,83,4.88,4.97,1.0,425.0,3318,88%,True,Entire rental unit,within an hour
3318,3318,4.0,4.8,365,4.9,4.8,1.0,1299.0,3319,98%,True,Entire rental unit,within an hour
3319,3319,3.0,5.0,365,4.67,4.8,1.5,1399.0,3320,98%,True,Entire rental unit,within an hour
3322,3322,3.0,4.8,363,4.9,4.8,1.0,394.0,3323,56%,True,Private room in rental unit,within a day
3323,3323,20.2,4.8,349,4.9,4.84,1.0,781.0,3324,99%,True,Entire rental unit,within an hour
3324,3324,6.0,4.67,364,4.83,4.8,1.0,1299.0,3325,98%,True,Entire guest suite,within an hour
3332,3332,39.0,4.87,177,4.95,4.92,2.0,1500.0,3333,92%,True,Entire rental unit,within an hour
3335,3335,45.0,4.93,263,4.73,4.73,0.0,1250.0,3336,87%,True,Entire rental unit,within a few hours
3336,3336,39.0,4.64,160,4.9,4.59,1.0,1257.0,3337,95%,True,Entire condo,within an hour
3337,3337,20.2,4.8,82,4.89,4.78,0.0,1062.7,3338,80%,True,Entire rental unit,No information
3339,3339,30.0,4.97,85,4.93,4.9,2.0,1350.0,3340,94%,True,Entire rental unit,within a few hours
3340,3340,14.0,4.93,21,4.93,5.0,1.0,285.0,3341,89%,True,Private room in guest suite,within a few hours
3341,3341,50.0,4.9,361,4.94,4.92,1.0,345.0,3342,99%,True,Entire guesthouse,within an hour
3344,3344,76.0,4.75,341,4.72,4.63,1.5,773.0,3345,92%,True,Entire rental unit,within an hour
3345,3345,20.2,4.75,182,4.97,4.77,1.0,2256.0,3346,92%,True,Entire rental unit,within an hour
3346,3346,20.2,4.7,69,4.94,4.74,2.0,3019.0,3347,94%,True,Entire rental unit,within an hour
3348,3348,20.2,4.76,176,4.93,4.73,1.0,2246.0,3349,92%,True,Entire rental unit,within an hour
3349,3349,20.2,4.89,172,4.99,4.88,1.0,2272.0,3350,92%,True,Entire rental unit,within an hour
3356,3356,20.2,4.76,191,4.98,4.74,1.0,1530.0,3357,92%,True,Entire loft,within an hour
3358,3358,29.0,4.86,260,4.9,4.83,1.0,1722.0,3359,82%,True,Entire rental unit,within an hour
3359,3359,20.2,4.46,86,4.88,4.39,1.0,765.0,3360,98%,True,Private room,within an hour
3361,3361,6.0,5.0,279,5.0,4.83,1.0,1860.0,3362,82%,True,Entire rental unit,within an hour
3362,3362,82.0,4.93,83,4.87,4.83,1.0,800.0,3363,99%,True,Entire condo,within an hour
3363,3363,2.0,5.0,179,5.0,5.0,1.0,380.0,3364,67%,True,Private room in rental unit,a few days or more
3368,3368,20.2,4.8,39,4.97,4.86,1.0,713.0,3369,99%,True,Private room in home,within an hour
3369,3369,20.2,4.8,264,4.88,4.61,1.0,259.0,3370,94%,True,Private room in rental unit,within a few hours
3370,3370,20.2,4.8,31,4.99,4.87,1.0,894.0,3371,98%,True,Entire rental unit,within an hour
3372,3372,20.2,4.8,90,4.9,4.47,1.0,822.0,3373,98%,True,Private room,within an hour
3373,3373,73.0,4.82,168,4.9,4.79,1.0,908.0,3374,92%,True,Entire loft,within an hour
3374,3374,20.2,4.84,55,4.93,4.93,1.0,1204.0,3375,99%,True,Entire rental unit,within an hour
3377,3377,40.0,4.88,152,4.88,4.78,1.0,570.0,3378,95%,True,Entire loft,within an hour
3381,3381,1.0,5.0,365,5.0,5.0,1.0,800.0,3382,75%,True,Private room in home,within an hour
3383,3383,94.0,4.9,343,4.74,4.89,1.0,500.0,3384,97%,True,Entire condo,within an hour
3387,3387,20.2,4.88,357,4.58,4.83,2.0,1143.0,3388,99%,True,Entire condo,within an hour
3390,3390,97.0,4.81,341,4.94,4.91,2.0,1797.0,3391,96%,True,Entire rental unit,within an hour
3392,3392,11.0,4.82,272,4.91,4.82,2.0,890.0,3393,95%,True,Entire condo,a few days or more
3393,3393,102.0,5.0,46,4.99,4.94,1.0,895.0,3394,99%,True,Entire guest suite,within an hour
3394,3394,20.2,4.8,363,4.94,4.74,1.0,807.0,3395,96%,True,Entire loft,within an hour
3397,3397,20.2,4.71,334,4.85,4.7,1.0,449.0,3398,99%,True,Private room in loft,within a few hours
3399,3399,33.0,4.82,179,4.9,4.94,1.0,457.0,3400,91%,True,Entire rental unit,within a few hours
3403,3403,20.2,4.98,337,4.83,4.88,1.0,1050.0,3404,94%,True,Entire loft,within an hour
3407,3407,81.0,4.62,33,4.97,4.72,1.0,1316.0,3408,99%,True,Entire loft,within an hour
3408,3408,16.0,4.56,333,5.0,4.69,1.0,321.0,3409,78%,True,Private room in townhouse,within an hour
3409,3409,20.2,4.97,125,4.95,4.89,1.0,2505.0,3410,97%,True,Entire loft,within a few hours
3414,3414,96.0,4.99,178,5.0,4.91,1.0,836.0,3415,99%,True,Private room in condo,within an hour
3417,3417,20.2,4.9,337,4.89,4.84,2.0,1664.0,3418,98%,True,Entire condo,within an hour
3419,3419,20.2,4.64,360,4.78,4.51,1.0,406.0,3420,99%,True,Private room in condo,within an hour
3423,3423,76.0,4.88,362,4.71,4.8,1.0,680.0,3424,95%,True,Entire home,within a few hours
3424,3424,11.0,5.0,0,5.0,4.82,1.0,440.0,3425,95%,True,Private room in rental unit,within a few hours
3430,3430,45.0,4.84,88,4.98,4.69,2.0,2057.0,3431,75%,True,Entire rental unit,within an hour
3434,3434,20.2,4.87,12,4.97,4.79,1.0,800.0,3435,88%,True,Entire rental unit,within a few hours
3437,3437,51.0,5.0,364,4.92,4.73,3.0,1062.7,3438,92%,False,Entire home,within a day
3438,3438,70.0,4.83,361,4.91,4.8,1.0,405.0,3439,81%,True,Private room in rental unit,within an hour
3444,3444,20.2,4.92,124,4.89,4.89,1.0,804.0,3445,96%,True,Entire rental unit,within an hour
3445,3445,39.0,4.69,346,4.82,4.82,1.0,380.0,3446,77%,True,Private room in rental unit,within an hour
3446,3446,3.0,5.0,32,5.0,5.0,1.0,414.0,3447,90%,True,Private room in rental unit,within an hour
3447,3447,47.0,5.0,324,4.91,4.94,1.0,850.0,3448,94%,True,Entire rental unit,within an hour
3449,3449,86.0,4.87,365,4.95,4.71,1.5,300.0,3450,98%,True,Private room in home,within an hour
3452,3452,35.0,4.83,163,5.0,4.83,1.5,1062.7,3453,92%,True,Entire home,within an hour
3455,3455,85.0,4.86,24,4.95,4.87,1.0,375.0,3456,83%,True,Private room,within an hour
3461,3461,29.0,4.86,117,5.0,4.83,1.0,314.0,3462,86%,True,Private room in rental unit,within a day
3462,3462,6.0,4.83,365,4.9,5.0,1.0,429.0,3463,63%,True,Entire loft,within a few hours
3470,3470,90.0,4.78,356,4.94,4.62,1.0,600.0,3471,86%,True,Private room in home,within an hour
3471,3471,20.2,4.85,80,4.97,4.87,2.5,1686.0,3472,97%,True,Entire rental unit,within an hour
3472,3472,25.0,4.96,131,4.96,4.96,1.0,1420.0,3473,97%,True,Entire rental unit,within an hour
3473,3473,10.0,4.8,341,4.9,4.9,2.0,1035.0,3474,88%,True,Entire rental unit,within a few hours
3477,3477,91.0,4.8,78,4.73,4.8,1.0,299.0,3478,99%,True,Entire loft,within an hour
3478,3478,100.0,4.6,335,4.9,4.73,1.0,1001.0,3479,99%,True,Entire serviced apartment,within an hour
3483,3483,24.0,4.83,333,4.92,4.75,1.0,280.0,3484,79%,True,Private room in home,within a day
3486,3486,20.2,4.77,197,4.95,4.72,1.0,1097.0,3487,82%,True,Entire rental unit,within an hour
3487,3487,53.0,4.98,316,4.81,4.81,2.0,2342.0,3488,97%,True,Entire condo,within an hour
3488,3488,104.0,4.49,354,4.86,4.46,1.0,334.0,3489,99%,True,Private room in condo,within an hour
3489,3489,13.0,4.46,203,4.85,4.69,1.0,500.0,3490,98%,True,Private room in home,within an hour
3491,3491,40.0,4.83,143,4.98,4.5,1.5,1062.7,3492,82%,True,Entire home,within an hour
3495,3495,20.0,4.85,0,4.9,4.65,1.0,1700.0,3496,75%,True,Entire serviced apartment,within a day
3496,3496,76.0,4.88,360,4.95,4.75,1.0,600.0,3497,86%,True,Private room in home,within an hour
3505,3505,20.2,4.9,228,4.78,4.8,1.0,630.0,3506,97%,True,Entire loft,within an hour
3506,3506,30.0,4.93,334,4.8,4.67,1.0,1150.0,3507,99%,True,Private room in loft,within an hour
3508,3508,16.0,4.69,365,4.81,4.75,1.0,590.0,3509,82%,False,Private room in condo,within a few hours
3511,3511,48.0,4.96,175,4.79,4.96,2.0,1000.0,3512,86%,True,Entire rental unit,within a day
3512,3512,32.0,4.8,185,4.94,4.8,1.0,780.0,3513,91%,True,Entire rental unit,within an hour
3517,3517,76.0,4.91,144,4.97,4.93,1.0,1135.0,3518,99%,True,Entire loft,within an hour
3523,3523,71.0,4.96,85,4.97,4.93,2.0,1103.0,3524,93%,True,Entire rental unit,within an hour
3530,3530,20.2,4.92,143,4.98,4.84,1.0,1062.7,3531,99%,True,Entire rental unit,within an hour
3533,3533,20.2,4.97,321,4.92,4.95,1.0,709.0,3534,99%,True,Entire rental unit,within an hour
3534,3534,96.0,4.98,67,4.9,4.93,1.0,1150.0,3535,91%,True,Entire serviced apartment,within an hour
3535,3535,20.2,4.85,263,4.97,4.75,1.0,1540.0,3536,99%,True,Entire rental unit,within an hour
3536,3536,63.0,4.84,343,4.9,4.84,1.0,225.0,3537,97%,True,Private room in home,within an hour
3537,3537,7.0,4.86,343,5.0,5.0,1.0,250.0,3538,90%,True,Private room in home,within a few hours
3540,3540,38.0,4.95,89,4.89,4.79,1.0,846.0,3541,99%,True,Entire rental unit,within an hour
3543,3543,4.0,4.75,358,5.0,4.75,2.0,3000.0,3544,95%,True,Entire place,within an hour
3546,3546,13.0,4.8,32,4.92,4.46,1.0,277.0,3547,99%,True,Private room in rental unit,within an hour
3547,3547,20.2,4.81,287,4.98,4.89,1.5,1714.0,3548,97%,True,Entire condo,within an hour
3556,3556,23.0,4.8,230,4.96,4.57,1.0,950.0,3557,99%,True,Entire rental unit,within an hour
3558,3558,20.2,4.87,73,4.93,4.89,1.0,531.0,3559,99%,True,Entire home,within an hour
3564,3564,20.2,4.88,1,4.87,4.8,1.0,980.0,3565,98%,True,Entire rental unit,within an hour
3566,3566,20.2,4.73,70,4.94,4.8,2.0,1164.0,3567,94%,True,Entire rental unit,within an hour
3568,3568,20.2,4.83,335,4.9,4.78,1.5,599.0,3569,99%,True,Entire rental unit,within an hour
3572,3572,20.2,4.95,147,4.97,4.92,1.0,1000.0,3573,99%,True,Entire rental unit,within an hour
3574,3574,24.0,4.8,360,4.63,4.8,1.0,331.0,3575,94%,True,Private room in rental unit,within a few hours
3579,3579,44.0,5.0,272,4.98,4.84,1.0,890.0,3580,75%,True,Entire condo,within an hour
3581,3581,20.2,4.84,225,4.96,4.85,1.0,911.0,3582,99%,True,Entire rental unit,within an hour
3584,3584,54.0,4.92,207,4.98,4.98,1.0,307.0,3585,99%,True,Private room in condo,within an hour
3586,3586,35.0,4.66,232,4.97,4.77,1.0,2376.0,3587,98%,True,Entire rental unit,within an hour
3591,3591,53.0,4.98,165,4.9,4.92,1.5,984.0,3592,87%,True,Entire loft,within an hour
3592,3592,76.0,4.92,318,4.96,4.93,1.0,314.0,3593,56%,False,Private room in condo,within an hour
3593,3593,102.0,4.95,102,4.96,4.9,1.0,1364.0,3594,99%,True,Entire condo,within an hour
3594,3594,98.0,4.77,56,4.92,4.82,1.0,400.0,3595,94%,True,Private room in rental unit,within a few hours
3596,3596,20.2,4.99,126,4.84,4.97,1.0,1667.0,3597,99%,True,Entire loft,within an hour
3598,3598,20.2,4.92,145,4.98,4.95,2.0,1004.0,3599,85%,True,Entire rental unit,within a few hours
3599,3599,20.2,4.87,302,4.96,4.9,3.0,1603.0,3600,99%,True,Entire rental unit,within an hour
3601,3601,26.0,4.81,302,4.92,4.85,1.0,460.0,3602,90%,True,Private room in rental unit,within an hour
3602,3602,2.0,5.0,0,5.0,5.0,2.5,750.0,3603,90%,True,Entire rental unit,within an hour
3603,3603,21.0,5.0,84,4.95,4.9,1.0,830.0,3604,93%,True,Private room in bed and breakfast,within a day
3604,3604,28.0,4.75,338,4.96,4.71,1.0,1100.0,3605,98%,True,Private room in home,within an hour
3606,3606,46.0,4.56,88,4.9,4.69,2.5,2957.0,3607,94%,True,Entire rental unit,within an hour
3610,3610,26.0,4.81,299,4.92,4.73,1.0,1921.0,3611,82%,True,Entire rental unit,within an hour
3611,3611,71.0,4.55,238,4.96,4.8,2.0,1180.0,3612,98%,True,Entire rental unit,within an hour
3614,3614,16.0,5.0,188,5.0,4.88,1.5,1062.7,3615,89%,True,Entire rental unit,within an hour
3616,3616,90.0,4.86,326,4.99,4.88,2.0,1563.0,3617,97%,True,Entire condo,within an hour
3619,3619,5.0,5.0,335,4.8,4.6,1.0,1466.0,3620,82%,True,Entire rental unit,within an hour
3623,3623,9.0,4.89,339,4.9,4.8,1.0,1424.0,3624,82%,True,Entire rental unit,within an hour
3624,3624,12.0,4.75,340,4.92,4.83,1.0,2295.0,3625,82%,True,Entire rental unit,within an hour
3625,3625,95.0,4.89,348,4.95,4.88,1.5,399.0,3626,97%,True,Private room in home,within an hour
3628,3628,72.0,4.79,87,4.9,4.89,1.0,400.0,3629,99%,True,Private room in rental unit,within an hour
3629,3629,12.0,4.8,87,4.58,4.8,1.0,750.0,3630,99%,True,Entire rental unit,within an hour
3631,3631,20.2,4.76,87,4.94,4.82,1.0,400.0,3632,99%,True,Private room in rental unit,within an hour
3636,3636,0.0,4.75,268,4.83,4.71,1.0,389.0,3637,67%,True,Private room in home,within an hour
3637,3637,0.0,4.75,178,4.83,4.71,1.0,399.0,3638,67%,True,Private room in home,within an hour
3639,3639,18.0,5.0,7,4.67,4.67,1.0,957.0,3640,82%,True,Entire rental unit,within an hour
3646,3646,4.0,4.8,44,5.0,4.8,1.0,650.0,3647,99%,True,Private room in rental unit,within an hour
3647,3647,42.0,4.88,79,4.93,4.83,1.0,624.0,3648,92%,True,Entire rental unit,within an hour
3650,3650,36.0,4.64,175,4.94,4.72,1.0,270.0,3651,89%,True,Private room in home,within a few hours
3653,3653,20.2,4.77,37,4.95,4.7,1.0,1430.0,3654,99%,True,Entire rental unit,within an hour
3655,3655,20.2,4.8,348,4.93,4.74,1.0,1772.0,3656,82%,True,Entire rental unit,within an hour
3659,3659,5.0,5.0,302,5.0,4.8,1.0,1634.0,3660,82%,True,Entire loft,within an hour
3660,3660,20.2,4.78,306,4.94,4.75,1.0,497.0,3661,89%,True,Entire guest suite,within an hour
3662,3662,24.0,4.75,365,4.67,4.54,1.0,1200.0,3663,92%,True,Room in boutique hotel,within an hour
3663,3663,4.0,4.8,365,4.75,4.8,1.0,1180.0,3664,92%,True,Room in boutique hotel,within an hour
3664,3664,20.2,4.85,56,4.85,4.89,1.5,900.0,3665,95%,True,Entire rental unit,within an hour
3667,3667,46.0,4.85,272,4.91,4.78,1.0,500.0,3668,98%,True,Entire rental unit,within an hour
3669,3669,40.0,4.7,334,4.93,4.7,1.0,1600.0,3670,97%,True,Entire rental unit,within an hour
